latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
42.57898,-3.08086,346,0.46,0.64,2019-01-01,0308,N,VIIRS,n,1,274.5,2.4,0
42.5774,-3.08179,345.2,0.46,0.64,2019-01-01,0308,N,VIIRS,n,1,274.3,7.3,0
43.52659,-5.73068,349.4,0.32,0.55,2019-01-01,0308,N,VIIRS,n,1,278.8,12.5,2
43.52769,-5.73475,367,0.32,0.55,2019-01-01,0308,N,VIIRS,h,1,278.8,15.3,2
43.16745,-3.10188,308.3,0.44,0.62,2019-01-01,0308,N,VIIRS,n,1,272.5,1,0
42.18461,-6.9726,339.2,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,278.6,5.9,0
42.18575,-6.95686,299,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,275.3,1.3,0
42.98332,-9.08782,304,0.47,0.48,2019-01-01,0308,N,VIIRS,n,1,279,1.4,2
43.1227,-6.3782,339.4,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,278.2,7.7,0
42.17463,-6.95505,330.9,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,275.2,6.8,0
42.18289,-6.96612,314.6,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,276.4,3.7,0
42.18115,-6.95958,339.5,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,275.5,3.7,0
41.75758,-8.29444,303.6,0.55,0.51,2019-01-01,0308,N,VIIRS,n,1,276.9,0.9,0
41.75883,-8.29291,304.7,0.55,0.51,2019-01-01,0308,N,VIIRS,n,1,277.8,1.6,0
42.08722,-6.89133,327.1,0.63,0.54,2019-01-01,0308,N,VIIRS,n,1,275,7.1,0
42.089,-6.89808,353.5,0.63,0.54,2019-01-01,0308,N,VIIRS,n,1,280.8,33.4,0
42.09189,-6.88875,326.8,0.63,0.54,2019-01-01,0308,N,VIIRS,n,1,275.1,7.1,0
42.09668,-6.88662,317.8,0.63,0.54,2019-01-01,0308,N,VIIRS,n,1,274.3,3.9,0
42.17494,-6.96157,311.2,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,275.4,3.2,0
42.17308,-6.9544,323.9,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,274.4,3.2,0
42.17962,-6.9591,312.3,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,273.8,4,0
42.18132,-6.96567,319.1,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,276.4,8.1,0
42.18299,-6.97212,353.5,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,279.3,8.1,0
42.18422,-6.95636,328.3,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,276.3,4,0
42.1765,-6.9621,300,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,275.1,3.7,0
42.17821,-6.96854,316.9,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,276.3,3.7,0
42.17994,-6.97506,302.3,0.62,0.54,2019-01-01,0308,N,VIIRS,n,1,276.7,5.9,0
39.41436,-7.45599,298.7,0.35,0.56,2019-01-01,0309,N,VIIRS,n,1,276,0.4,0
39.82462,-0.3393,346.3,0.4,0.37,2019-01-01,1250,N,VIIRS,n,1,290.3,3.6,0
36.59813,-5.15769,337.6,0.44,0.46,2019-01-01,1250,N,VIIRS,n,1,288.2,4.1,0
42.09102,-6.87601,353.8,0.41,0.45,2019-01-01,1251,N,VIIRS,n,1,292.5,51.4,0
42.09288,-6.88726,330.9,0.41,0.45,2019-01-01,1251,N,VIIRS,n,1,286.1,29.4,0
43.16312,-3.61652,338.4,0.44,0.38,2019-01-01,1251,N,VIIRS,n,1,286.4,5.7,0
43.16203,-3.62226,333.7,0.44,0.38,2019-01-01,1251,N,VIIRS,n,1,286.3,5.7,0
42.09506,-6.87741,333.5,0.41,0.45,2019-01-01,1251,N,VIIRS,n,1,302.1,51.4,0
42.08887,-6.88574,351.4,0.41,0.45,2019-01-01,1251,N,VIIRS,n,1,290.9,29.4,0
42.08986,-6.88124,344.1,0.41,0.45,2019-01-01,1251,N,VIIRS,n,1,293.7,29.4,0
41.96961,-6.88397,338.5,0.41,0.45,2019-01-01,1251,N,VIIRS,n,1,289,4.2,0
41.71148,-1.25246,337,0.4,0.37,2019-01-01,1251,N,VIIRS,n,1,283.5,1.8,0
41.71229,-1.24776,344.8,0.4,0.37,2019-01-01,1251,N,VIIRS,n,1,283.6,3,0
43.18863,-5.94339,342.9,0.53,0.42,2019-01-01,1252,N,VIIRS,n,1,289,12,0
42.09559,-6.88021,334.5,0.73,0.76,2019-01-01,1432,N,VIIRS,n,1,286.9,15.7,0
42.08846,-6.87242,367,0.73,0.76,2019-01-01,1432,N,VIIRS,l,1,288.4,32.3,0
42.08847,-6.87892,354.5,0.73,0.76,2019-01-01,1432,N,VIIRS,n,1,286.9,15.7,0
42.09092,-6.8667,327.4,0.73,0.76,2019-01-01,1432,N,VIIRS,n,1,280.9,25.7,0
42.08383,-6.87254,335.2,0.73,0.76,2019-01-01,1432,N,VIIRS,n,1,284.1,10.9,0
42.09809,-6.87421,339,0.73,0.76,2019-01-01,1432,N,VIIRS,n,1,283.9,19.4,0
42.09099,-6.88028,352.5,0.73,0.76,2019-01-01,1432,N,VIIRS,n,1,288,19.4,0
42.09095,-6.87326,367,0.73,0.76,2019-01-01,1432,N,VIIRS,l,1,288.1,19.4,0
42.09558,-6.87315,367,0.73,0.76,2019-01-01,1432,N,VIIRS,l,1,285.4,32.3,0
41.31323,1.66538,300.5,0.58,0.52,2019-01-02,0109,N,VIIRS,n,1,276.3,1.3,2
36.9661,-1.90571,301.5,0.41,0.61,2019-01-02,0110,N,VIIRS,n,1,282.5,1.1,3
37.57224,-0.91777,299.7,0.37,0.58,2019-01-02,0110,N,VIIRS,n,1,284.3,1,2
42.09966,-6.87521,316.4,0.56,0.43,2019-01-02,0249,N,VIIRS,n,1,271.3,1.4,0
41.30999,1.66195,311.1,0.5,0.66,2019-01-02,0249,N,VIIRS,n,1,277.2,2,2
42.88169,-5.66972,321.8,0.41,0.45,2019-01-02,0249,N,VIIRS,n,1,274.3,2.3,0
42.88056,-5.66475,311.2,0.41,0.45,2019-01-02,0249,N,VIIRS,n,1,273.1,2.3,0
42.98382,-9.08516,301,0.45,0.39,2019-01-02,0249,N,VIIRS,n,1,279.7,1.4,2
42.08921,-6.8654,310.7,0.57,0.43,2019-01-02,0249,N,VIIRS,n,1,269.4,1.8,0
42.09181,-6.87748,304.1,0.56,0.43,2019-01-02,0249,N,VIIRS,n,1,271.1,2.6,0
42.09443,-6.87027,299.9,0.57,0.43,2019-01-02,0249,N,VIIRS,n,1,271.5,1.4,0
42.09574,-6.87636,298.9,0.56,0.43,2019-01-02,0249,N,VIIRS,n,1,270.2,1.4,0
37.98743,-3.15797,326.7,0.57,0.52,2019-01-02,1231,N,VIIRS,n,1,288.1,4.3,0
37.98756,-3.15778,327.9,0.57,0.52,2019-01-02,1231,N,VIIRS,n,1,288.2,4,0
42.02653,-2.43021,337.8,0.43,0.46,2019-01-02,1232,N,VIIRS,n,1,284.9,10.6,0
42.03142,-2.44796,326.5,0.43,0.46,2019-01-02,1232,N,VIIRS,n,1,285.5,2.7,0
42.02548,-2.43491,336.9,0.43,0.46,2019-01-02,1232,N,VIIRS,n,1,283.5,10.6,0
42.02145,-2.43316,337,0.43,0.46,2019-01-02,1232,N,VIIRS,n,1,285.2,4.2,0
42.02248,-2.42854,333.9,0.43,0.46,2019-01-02,1232,N,VIIRS,n,1,283.4,4.2,0
41.46538,-1.26538,327.3,0.39,0.44,2019-01-02,1232,N,VIIRS,n,1,285.8,1.3,0
42.26987,3.037,325.3,0.4,0.37,2019-01-02,1232,N,VIIRS,n,1,286.9,1.6,0
42.88451,-5.66447,337.5,0.58,0.52,2019-01-02,1233,N,VIIRS,n,1,285.8,5.2,0
42.58836,-4.93584,337.7,0.54,0.51,2019-01-02,1233,N,VIIRS,n,1,281.4,5.9,0
42.69496,-5.18073,329.6,0.55,0.51,2019-01-02,1233,N,VIIRS,n,1,282,4.3,0
42.88264,-5.6718,328.5,0.58,0.52,2019-01-02,1233,N,VIIRS,n,1,285.7,5.2,0
37.11535,-5.89393,337,0.43,0.62,2019-01-02,1412,N,VIIRS,n,1,293.2,3,0
37.11544,-5.89473,330.6,0.43,0.62,2019-01-02,1412,N,VIIRS,n,1,293.2,2.6,0
38.42752,-6.40843,344,0.42,0.61,2019-01-02,1412,N,VIIRS,n,1,286.9,2.4,0
41.95461,-8.55013,367,0.34,0.56,2019-01-02,1413,N,VIIRS,h,1,290.5,5.1,0
41.31215,1.66025,297.9,0.51,0.66,2019-01-03,0050,N,VIIRS,n,1,275.2,0.8,2
41.31195,1.65929,298.6,0.59,0.53,2019-01-03,0230,N,VIIRS,n,1,275,1.2,2
43.34779,-8.43578,303.9,0.38,0.36,2019-01-03,0230,N,VIIRS,n,1,276.1,0.8,2
42.88012,-5.65924,328.5,0.41,0.37,2019-01-03,0230,N,VIIRS,n,1,272.7,1.9,0
42.88352,-5.65829,316.4,0.41,0.37,2019-01-03,0230,N,VIIRS,n,1,275,1.9,0
43.53879,-5.83402,310,0.4,0.37,2019-01-03,0230,N,VIIRS,n,1,263.4,1.4,2
43.53791,-5.8291,324.7,0.4,0.37,2019-01-03,0230,N,VIIRS,n,1,259.8,1.8,2
43.54212,-5.83289,297.1,0.4,0.37,2019-01-03,0230,N,VIIRS,n,1,266.4,1.4,2
43.55514,-5.90668,319.4,0.4,0.37,2019-01-03,0230,N,VIIRS,n,1,279.2,2.2,2
43.52793,-5.73276,304.6,0.41,0.37,2019-01-03,0230,N,VIIRS,n,1,269.1,0.7,2
43.53039,-5.72666,295.7,0.41,0.37,2019-01-03,0230,N,VIIRS,n,1,265.6,0.7,2
42.09135,-6.89033,332.3,0.4,0.37,2019-01-03,0231,N,VIIRS,n,1,272.2,5.4,0
41.69013,-8.01021,302.4,0.39,0.36,2019-01-03,0231,N,VIIRS,n,1,278.2,0.6,0
42.04181,-8.20469,316.1,0.38,0.36,2019-01-03,0231,N,VIIRS,n,1,268.4,0.6,0
42.08936,-6.88795,322,0.4,0.37,2019-01-03,0231,N,VIIRS,n,1,273.6,2.8,0
42.09017,-6.89269,327.8,0.4,0.37,2019-01-03,0231,N,VIIRS,n,1,267.3,3.9,0
41.47231,-1.32066,326.6,0.33,0.55,2019-01-03,1213,N,VIIRS,n,1,285.1,1.2,0
41.48121,-2.68506,354.4,0.38,0.59,2019-01-03,1213,N,VIIRS,n,1,279.8,7,0
41.48243,-2.68064,336.2,0.38,0.59,2019-01-03,1213,N,VIIRS,n,1,278.5,7.1,0
42.25631,-1.71027,346.4,0.33,0.55,2019-01-03,1214,N,VIIRS,n,1,286,3.6,0
42.25389,-1.71173,329.1,0.33,0.55,2019-01-03,1214,N,VIIRS,n,1,284.1,2.2,0
41.89828,-8.71737,332,0.71,0.75,2019-01-03,1214,N,VIIRS,n,1,285.6,4.6,0
43.24866,-3.67945,343.5,0.38,0.59,2019-01-03,1214,N,VIIRS,n,1,283.6,5.6,0
42.90996,-0.37606,367,0.52,0.67,2019-01-03,1354,N,VIIRS,l,1,288.9,13.1,0
42.90786,-0.37682,350.5,0.52,0.67,2019-01-03,1354,N,VIIRS,n,1,281.1,11.3,0
43.16343,-5.58637,334.4,0.57,0.52,2019-01-03,1354,N,VIIRS,n,1,288,3.8,0
42.90798,-0.36982,367,0.52,0.67,2019-01-03,1354,N,VIIRS,l,1,285.9,24,0
42.01892,-7.15009,338.5,0.46,0.47,2019-01-03,1354,N,VIIRS,n,1,285.7,4.7,0
41.98192,-6.88977,367,0.47,0.48,2019-01-03,1354,N,VIIRS,l,1,327.6,110.5,0
41.98231,-6.88476,346,0.48,0.48,2019-01-03,1354,N,VIIRS,n,1,307.8,110.5,0
41.10616,1.02492,332.9,0.6,0.7,2019-01-03,1354,N,VIIRS,n,1,285.6,3.6,0
41.1082,1.02579,330.6,0.6,0.7,2019-01-03,1354,N,VIIRS,n,1,285.1,3.6,0
41.98635,-6.89032,350.3,0.47,0.48,2019-01-03,1354,N,VIIRS,n,1,290.9,19.3,0
42.01466,-6.98452,341.8,0.47,0.48,2019-01-03,1354,N,VIIRS,n,1,301.3,24.6,0
42.01413,-6.99099,333.1,0.47,0.48,2019-01-03,1354,N,VIIRS,n,1,285.1,24.6,0
42.019,-6.9859,349.3,0.47,0.48,2019-01-03,1354,N,VIIRS,n,1,286.4,24.6,0
41.98674,-6.88538,349.9,0.48,0.48,2019-01-03,1354,N,VIIRS,n,1,288.7,19.3,0
42.90393,-0.36678,331,0.52,0.67,2019-01-03,1354,N,VIIRS,n,1,277,2.6,0
42.9101,-0.36975,348.2,0.52,0.67,2019-01-03,1354,N,VIIRS,n,1,287.3,13.1,0
43.44153,-3.84538,320.1,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,276.2,1.3,2
43.40981,-3.83975,314.5,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,273.9,1.3,2
43.55555,-5.90785,307.5,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,277.6,1.3,2
43.55486,-5.90278,296.6,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,276.6,0.8,2
43.5309,-5.72599,299,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,274.1,1,2
43.54187,-5.83259,327.9,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,278.3,3.2,2
43.52819,-5.73189,302.8,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,274.9,1.1,2
43.53847,-5.83346,316.6,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,274.8,3.2,2
43.52481,-5.73277,308.4,0.41,0.37,2019-01-04,0211,N,VIIRS,n,1,276,1.1,2
43.22876,-3.74317,328.8,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,272.8,1.9,0
43.22948,-3.74788,311.9,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,272.4,1.9,0
43.22802,-3.73847,314.2,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,270.5,1.6,0
43.22548,-3.74413,305.4,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,269.9,1.1,0
43.21749,-3.69254,295.7,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,272.3,0.8,0
43.21094,-3.69445,308.3,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,272.3,0.8,0
43.19529,-3.70387,347.1,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,278.9,7.6,0
43.19201,-3.7048,340,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,274.6,5.1,0
43.19128,-3.70014,316,0.38,0.36,2019-01-04,0211,N,VIIRS,n,1,272.8,1.3,0
42.81495,-1.679,309,0.4,0.37,2019-01-04,0211,N,VIIRS,n,1,269.4,0.9,0
43.05576,-5.74834,299.9,0.4,0.37,2019-01-04,0211,N,VIIRS,n,1,275.5,1.3,0
43.05237,-5.74912,319.8,0.4,0.37,2019-01-04,0211,N,VIIRS,n,1,276.5,1.3,0
43.04899,-5.74991,302,0.4,0.37,2019-01-04,0211,N,VIIRS,n,1,273.8,1.1,0
43.34658,-8.43582,313,0.49,0.4,2019-01-04,0211,N,VIIRS,n,1,275.3,1.2,2
43.34571,-8.43644,309.6,0.49,0.4,2019-01-04,0211,N,VIIRS,n,1,274.8,1.7,2
43.04606,-6.37906,345.5,0.42,0.38,2019-01-04,0211,N,VIIRS,n,1,277.1,5.2,0
43.04263,-6.37989,308.9,0.42,0.38,2019-01-04,0211,N,VIIRS,n,1,273.2,5.2,0
42.48513,-8.40061,299.6,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,275.7,1.5,0
39.93666,-3.74544,302.6,0.39,0.36,2019-01-04,0212,N,VIIRS,n,1,272.4,1.1,2
40.42744,-5.24364,321.1,0.39,0.36,2019-01-04,0212,N,VIIRS,n,1,267.1,3.6,0
40.42812,-5.24814,335.3,0.39,0.36,2019-01-04,0212,N,VIIRS,n,1,271.4,8.2,0
40.43073,-5.24276,322.7,0.39,0.36,2019-01-04,0212,N,VIIRS,n,1,268,3.6,0
40.43141,-5.24726,340.3,0.39,0.36,2019-01-04,0212,N,VIIRS,n,1,270.3,8.2,0
40.4347,-5.24639,298.1,0.39,0.36,2019-01-04,0212,N,VIIRS,n,1,265.4,0.7,0
41.86401,-7.75686,305.2,0.45,0.39,2019-01-04,0212,N,VIIRS,n,1,273.8,1.1,0
42.01838,-8.11004,311.6,0.46,0.39,2019-01-04,0212,N,VIIRS,n,1,274.8,1.9,0
42.02198,-8.10927,327.1,0.46,0.39,2019-01-04,0212,N,VIIRS,n,1,274.7,1.9,0
42.02235,-8.10818,325.3,0.46,0.39,2019-01-04,0212,N,VIIRS,n,1,274.7,3.1,0
41.92508,-7.04848,318.7,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,275.1,2.2,0
41.98323,-6.89288,316.1,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,278.5,1.7,0
41.98047,-6.89133,299.8,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,275.8,0.4,0
41.98392,-6.89046,300.6,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,277.3,0.4,0
41.98737,-6.88959,326.8,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,278.8,2.5,0
41.98804,-6.89491,350.1,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,283.6,7.3,0
41.98872,-6.87237,306.9,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,275.4,1,0
41.99149,-6.89404,345.2,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,280.9,7.3,0
41.99215,-6.87138,320.6,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,276,1.8,0
42.07702,-6.97702,297.1,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,275.5,3.9,0
42.07915,-6.99338,318.8,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,276.8,1.5,0
42.07986,-6.99878,307.2,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,274.5,1.6,0
42.07774,-6.9825,322,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,276.3,3.9,0
42.0805,-6.97636,318.2,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,278.9,3.9,0
42.08193,-6.98732,305.4,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,277,1.5,0
42.08264,-6.99276,312,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,277.5,1.5,0
42.08121,-6.98182,328.8,0.43,0.38,2019-01-04,0212,N,VIIRS,n,1,277.2,3.9,0
42.48667,-8.40104,304.6,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,276.4,1.1,0
42.27726,-6.69577,296.6,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,270.8,0.7,0
42.48885,-8.3877,303.3,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,274.3,5.1,0
42.49252,-8.38688,332.5,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,278.1,5.1,0
42.49326,-8.39319,346.7,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,279.4,5.1,0
42.49403,-8.39965,336.8,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,279.9,4.9,0
42.27876,-6.69373,305.4,0.42,0.38,2019-01-04,0212,N,VIIRS,n,1,269.8,0.9,0
42.49249,-8.39919,314.3,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,277.2,4.2,0
42.49106,-8.38647,327.3,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,276.9,3.6,0
42.49177,-8.39275,350.7,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,279.3,4.2,0
42.49544,-8.39198,304.6,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,277.2,4.2,0
42.49617,-8.39853,329.5,0.48,0.4,2019-01-04,0212,N,VIIRS,n,1,280.4,4.2,0
41.31264,1.66261,307.2,0.53,0.42,2019-01-04,0212,N,VIIRS,n,1,275,1.7,2
37.57161,-0.91687,295.3,0.48,0.4,2019-01-04,0213,N,VIIRS,n,1,283.1,1.7,2
36.18314,-5.39763,303.8,0.38,0.36,2019-01-04,0213,N,VIIRS,n,1,289.6,1.2,3
37.25391,-6.26356,300.7,0.39,0.36,2019-01-04,0213,N,VIIRS,n,1,279.5,0.8,0
36.96719,-1.90263,300.3,0.45,0.39,2019-01-04,0213,N,VIIRS,n,1,282.6,1.1,3
43.19178,-3.70449,330.5,0.63,0.72,2019-01-04,1155,N,VIIRS,n,1,280.7,9.3,0
43.18579,-3.70028,333.2,0.63,0.72,2019-01-04,1155,N,VIIRS,n,1,282,9.1,0
43.18769,-3.70132,351.4,0.63,0.72,2019-01-04,1155,N,VIIRS,n,1,283.1,11.7,0
43.18922,-3.6967,333.7,0.63,0.72,2019-01-04,1155,N,VIIRS,n,1,282.3,13.1,0
43.1446,-3.49802,330.2,0.62,0.71,2019-01-04,1155,N,VIIRS,n,1,277.8,4.6,0
43.13824,-3.49504,367,0.62,0.71,2019-01-04,1155,N,VIIRS,l,1,285.6,13.5,0
42.95835,-0.81384,338.6,0.47,0.64,2019-01-04,1155,N,VIIRS,n,1,270.3,6.6,0
41.7393,-4.5521,331.3,0.76,0.77,2019-01-04,1155,N,VIIRS,n,1,278.8,4.8,0
39.07464,-5.79419,327.3,0.45,0.39,2019-01-04,1334,N,VIIRS,n,1,286.6,2.6,0
38.78043,-7.07865,348.6,0.41,0.37,2019-01-04,1334,N,VIIRS,n,1,296.4,17.6,0
38.42072,-0.71613,338.6,0.51,0.5,2019-01-04,1334,N,VIIRS,n,1,289.5,3.6,0
41.73814,-8.01027,329.1,0.41,0.37,2019-01-04,1335,N,VIIRS,n,1,288,3,0
43.23105,-3.7573,349.5,0.41,0.45,2019-01-04,1335,N,VIIRS,n,1,284.8,5.5,0
43.25108,-3.67441,353,0.41,0.45,2019-01-04,1335,N,VIIRS,n,1,292.1,7.6,0
43.04277,-6.37857,341.5,0.47,0.4,2019-01-04,1335,N,VIIRS,n,1,292.3,6.3,0
43.04705,-6.37362,328.3,0.47,0.4,2019-01-04,1335,N,VIIRS,n,1,283.2,6,0
41.8663,-7.75398,331.4,0.42,0.38,2019-01-04,1335,N,VIIRS,n,1,286.1,3.3,0
41.73952,-8.00744,328.9,0.41,0.37,2019-01-04,1335,N,VIIRS,n,1,288.3,2.6,0
