latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
42.6217,-8.25637,355.6,0.51,0.66,2015-01-01,1433,N,VIIRS,n,1,289,8.5,0
43.40898,-3.84096,298.2,0.68,0.74,2015-01-02,0109,N,VIIRS,n,1,273.7,0.9,2
43.27511,-2.18873,309.8,0.57,0.69,2015-01-02,0109,N,VIIRS,n,1,275.5,1.3,0
39.9512,-0.00417,295,0.42,0.61,2015-01-02,0110,N,VIIRS,n,1,281.3,1.1,2
43.1767,-6.39041,297.5,0.49,0.4,2015-01-02,0250,N,VIIRS,n,1,272.7,0.5,0
42.98166,-9.08556,301,0.41,0.37,2015-01-02,0250,N,VIIRS,n,1,276.8,0.9,2
43.34672,-8.43519,302.5,0.42,0.38,2015-01-02,0250,N,VIIRS,n,1,276.3,0.7,2
43.55581,-5.89981,306.9,0.5,0.41,2015-01-02,0250,N,VIIRS,n,1,269.7,1.6,2
43.55707,-5.9059,315.3,0.5,0.41,2015-01-02,0250,N,VIIRS,n,1,270.6,1.6,2
43.52406,-5.72789,302.8,0.51,0.41,2015-01-02,0250,N,VIIRS,n,1,274.1,4.5,2
43.52535,-5.73407,336.9,0.51,0.41,2015-01-02,0250,N,VIIRS,n,1,279.2,4.5,2
43.55561,-5.8607,306.8,0.5,0.41,2015-01-02,0250,N,VIIRS,n,1,270.4,1.2,2
43.27341,-2.18987,296.4,0.49,0.48,2015-01-02,0250,N,VIIRS,n,1,274.5,0.7,0
38.37751,-0.54187,300.2,0.39,0.6,2015-01-02,0251,N,VIIRS,n,1,277.5,0.6,2
36.20442,-5.52563,331.1,0.51,0.66,2015-01-02,1232,N,VIIRS,n,1,284.4,3.6,0
36.40634,-5.3002,356.3,0.49,0.65,2015-01-02,1232,N,VIIRS,n,1,289.4,8.3,0
36.40638,-5.30451,334.2,0.49,0.65,2015-01-02,1232,N,VIIRS,n,1,288.2,6.9,0
36.40824,-5.29803,345.8,0.49,0.65,2015-01-02,1232,N,VIIRS,n,1,288.1,9.7,0
36.41209,-5.30281,328,0.49,0.65,2015-01-02,1232,N,VIIRS,n,1,287.3,3,0
39.98962,3.89417,328.2,0.45,0.39,2015-01-02,1232,N,VIIRS,n,1,287.2,1.6,0
40.73307,-0.62049,338.2,0.45,0.47,2015-01-02,1233,N,VIIRS,n,1,282,8.1,0
40.14499,-1.24106,330.3,0.49,0.49,2015-01-02,1233,N,VIIRS,n,1,284.2,3.3,0
39.45995,-2.70876,330,0.61,0.53,2015-01-02,1233,N,VIIRS,n,1,284.6,3.9,0
41.291,-0.10252,328.5,0.41,0.45,2015-01-02,1233,N,VIIRS,n,1,278.4,2.2,0
40.73486,-0.62282,328.7,0.45,0.47,2015-01-02,1233,N,VIIRS,n,1,281.3,2.6,0
40.73605,-0.61764,332,0.45,0.47,2015-01-02,1233,N,VIIRS,n,1,282.6,4.9,0
43.5379,-5.83141,341.9,0.34,0.56,2015-01-02,1234,N,VIIRS,n,1,276.5,3.3,2
36.40766,-5.30244,353.4,0.37,0.58,2015-01-02,1412,N,VIIRS,n,1,291.7,5.8,0
36.40657,-5.30174,349.8,0.37,0.58,2015-01-02,1412,N,VIIRS,n,1,292.1,5.9,0
38.89926,-6.79106,326.8,0.32,0.55,2015-01-02,1413,N,VIIRS,n,1,289.7,1.4,0
38.918,-6.89954,343.9,0.32,0.55,2015-01-02,1413,N,VIIRS,n,1,288.3,3.7,0
38.91345,-6.55889,325.4,0.33,0.56,2015-01-02,1413,N,VIIRS,n,1,285.2,1.4,0
38.90616,-6.59368,331.8,0.33,0.55,2015-01-02,1413,N,VIIRS,n,1,286.4,4.3,0
38.90828,-6.55836,325.2,0.33,0.56,2015-01-02,1413,N,VIIRS,n,1,286.4,1.1,0
37.63642,-5.51918,331.5,0.37,0.58,2015-01-02,1413,N,VIIRS,n,1,291.5,3.2,0
43.44232,-3.84097,297.1,0.41,0.37,2015-01-03,0231,N,VIIRS,n,1,275.9,0.9,2
43.54057,-5.8316,321.2,0.39,0.36,2015-01-03,0231,N,VIIRS,n,1,279.9,1.7,2
43.5244,-5.73235,304.6,0.39,0.36,2015-01-03,0231,N,VIIRS,n,1,278.8,0.7,2
43.32972,-5.77255,301.8,0.39,0.36,2015-01-03,0231,N,VIIRS,n,1,276.2,0.9,2
41.31085,1.66146,305.7,0.49,0.49,2015-01-03,0231,N,VIIRS,n,1,275.7,1.9,2
42.12746,-6.62557,315.2,0.38,0.36,2015-01-03,0231,N,VIIRS,n,1,271.2,1.5,0
43.52768,-5.73134,297,0.39,0.36,2015-01-03,0231,N,VIIRS,n,1,278.1,0.7,2
43.55608,-5.90608,312.3,0.39,0.36,2015-01-03,0231,N,VIIRS,n,1,280,1.4,2
43.55531,-5.90136,313.7,0.39,0.36,2015-01-03,0231,N,VIIRS,n,1,279.5,1.4,2
38.63004,-1.35437,337.7,0.41,0.45,2015-01-03,0232,N,VIIRS,n,1,274.6,8,0
38.37621,-0.54609,297.6,0.45,0.47,2015-01-03,0232,N,VIIRS,n,1,276.5,1.3,2
40.24537,-3.47436,320.2,0.46,0.39,2015-01-03,0232,N,VIIRS,n,1,275.2,3.5,2
41.87994,-7.79197,321.8,0.39,0.36,2015-01-03,0232,N,VIIRS,n,1,273.4,1.6,0
41.88323,-7.7911,305.2,0.39,0.36,2015-01-03,0232,N,VIIRS,n,1,273.3,1.6,0
36.61805,-6.07431,297.4,0.42,0.38,2015-01-03,0233,N,VIIRS,n,1,277.7,0.8,2
38.63243,-1.35706,337.1,0.47,0.64,2015-01-03,1214,N,VIIRS,n,1,288.6,3.6,0
39.18894,-0.35199,332,0.41,0.6,2015-01-03,1214,N,VIIRS,n,1,290.8,1.8,0
38.63232,-1.35725,337.7,0.35,0.57,2015-01-03,1354,N,VIIRS,n,1,289.6,1.9,0
37.64354,-5.54785,331.8,0.41,0.45,2015-01-03,1354,N,VIIRS,n,1,289.1,2.5,0
37.64722,-5.5532,336.5,0.41,0.45,2015-01-03,1354,N,VIIRS,n,1,289.8,7,0
38.85425,-6.48966,328.8,0.57,0.43,2015-01-03,1354,N,VIIRS,n,1,290.3,2.8,0
37.64767,-5.5485,341.6,0.41,0.45,2015-01-03,1354,N,VIIRS,n,1,291.6,7,0
37.64308,-5.55256,327.1,0.41,0.45,2015-01-03,1354,N,VIIRS,n,1,290.2,2.5,0
39.10305,-1.75696,367,0.34,0.56,2015-01-03,1354,N,VIIRS,h,1,294.8,5.6,0
38.85893,-6.48361,329.3,0.57,0.43,2015-01-03,1354,N,VIIRS,n,1,290.1,8.5,0
38.85825,-6.49024,333.2,0.57,0.43,2015-01-03,1354,N,VIIRS,n,1,291.5,9.4,0
38.85548,-6.49117,330,0.57,0.43,2015-01-03,1354,N,VIIRS,n,1,292.1,10.1,0
38.86013,-6.48512,330,0.57,0.43,2015-01-03,1354,N,VIIRS,n,1,290.4,8,0
38.90157,-6.59866,333.3,0.56,0.43,2015-01-03,1354,N,VIIRS,n,1,289.9,4.8,0
38.91614,-6.57438,337.9,0.57,0.43,2015-01-03,1354,N,VIIRS,n,1,291.6,8.5,0
38.42724,-5.73648,339.1,0.41,0.45,2015-01-03,1354,N,VIIRS,n,1,290.2,5.7,0
39.10825,-1.75742,349.1,0.34,0.56,2015-01-03,1354,N,VIIRS,n,1,288,5.6,0
38.86708,-6.11592,334.2,0.4,0.44,2015-01-03,1354,N,VIIRS,n,1,290.5,2.7,0
42.21001,-1.23505,339.6,0.38,0.59,2015-01-03,1355,N,VIIRS,n,1,287.3,3.7,0
42.39964,-6.37071,338.9,0.42,0.45,2015-01-03,1355,N,VIIRS,n,1,290.6,7.7,0
41.85308,-3.20902,329,0.6,0.53,2015-01-03,1355,N,VIIRS,n,1,283.7,5,0
41.31215,1.66016,303.3,0.46,0.39,2015-01-04,0212,N,VIIRS,n,1,279.4,1.1,2
43.53819,-5.83192,304.2,0.45,0.39,2015-01-04,0212,N,VIIRS,n,1,279.5,1,2
43.52356,-5.73147,301.4,0.45,0.39,2015-01-04,0212,N,VIIRS,n,1,280.1,0.7,2
43.53902,-5.83116,304,0.45,0.39,2015-01-04,0212,N,VIIRS,n,1,279.6,1.1,2
41.40585,1.99808,299.2,0.47,0.4,2015-01-04,0212,N,VIIRS,n,1,277.4,1,2
41.45461,1.98032,308,0.47,0.4,2015-01-04,0212,N,VIIRS,n,1,279.6,1.5,2
42.2791,-1.33859,328.2,0.39,0.36,2015-01-04,0212,N,VIIRS,n,1,277.8,2.4,0
43.52592,-5.73152,304.3,0.45,0.39,2015-01-04,0212,N,VIIRS,n,1,281,1.6,2
41.84468,-7.91738,295.4,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,276,4.1,0
41.84399,-7.91081,336,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,277.8,4.1,0
38.37714,-0.54468,301.6,0.43,0.38,2015-01-04,0213,N,VIIRS,n,1,282.7,1.2,2
40.24421,-3.47267,326.8,0.39,0.36,2015-01-04,0213,N,VIIRS,n,1,277.8,3.1,2
41.83937,-7.91842,313.2,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,274.2,1.5,0
41.83865,-7.91189,331.2,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,276.3,5,0
41.84246,-7.911,335.9,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,277.1,3.1,0
41.84317,-7.91754,322.8,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,276.5,3.4,0
41.84626,-7.91008,300,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,276.6,3.1,0
41.84019,-7.91172,334.4,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,277.1,4.1,0
41.84087,-7.91827,326.4,0.52,0.42,2015-01-04,0213,N,VIIRS,n,1,276.2,4.1,0
36.61702,-6.07272,298.4,0.4,0.37,2015-01-04,0214,N,VIIRS,n,1,278.3,0.8,2
37.17694,-6.89126,296.3,0.43,0.38,2015-01-04,0214,N,VIIRS,n,1,278.9,1.6,2
36.93182,-2.4773,296.2,0.39,0.37,2015-01-04,0214,N,VIIRS,n,1,278.5,0.4,2
36.96677,-1.90292,311.2,0.4,0.37,2015-01-04,0214,N,VIIRS,n,1,283.1,1.3,3
36.17604,-5.42558,300.8,0.39,0.36,2015-01-04,0214,N,VIIRS,n,1,283.1,1.5,3
36.18222,-5.39733,297.5,0.39,0.36,2015-01-04,0214,N,VIIRS,n,1,286.2,1.2,3
41.84341,-7.90781,313.1,0.79,0.78,2015-01-04,0353,N,VIIRS,n,1,275.4,3,0
41.83632,-7.91076,295.8,0.79,0.78,2015-01-04,0353,N,VIIRS,n,1,276.2,1.5,0
40.63394,-0.95247,330.5,0.67,0.74,2015-01-04,1155,N,VIIRS,n,1,283.3,7.8,0
40.6355,-0.95364,328.4,0.67,0.74,2015-01-04,1155,N,VIIRS,n,1,283.6,5.4,0
39.09388,-6.00257,329.4,0.4,0.37,2015-01-04,1335,N,VIIRS,n,1,287.8,2.7,0
38.99072,-4.7456,328.7,0.43,0.38,2015-01-04,1335,N,VIIRS,n,1,287.3,3,0
41.84444,-7.90807,339.6,0.39,0.36,2015-01-04,1336,N,VIIRS,n,1,291,5.3,0
41.84114,-7.9072,333.3,0.39,0.36,2015-01-04,1336,N,VIIRS,n,1,291.1,5.3,0
41.18928,-3.92201,331,0.49,0.4,2015-01-04,1336,N,VIIRS,n,1,285.8,2.8,0
41.93322,-8.32794,342.7,0.39,0.36,2015-01-04,1336,N,VIIRS,n,1,291.7,3.1,0
42.17081,-6.96267,356.7,0.4,0.37,2015-01-04,1336,N,VIIRS,n,1,295,24.1,0
42.17355,-6.96821,331.8,0.4,0.37,2015-01-04,1336,N,VIIRS,n,1,284.8,9.7,0
41.97063,-8.57596,328,0.38,0.36,2015-01-04,1336,N,VIIRS,n,1,288,3.8,0
41.97026,-7.13006,346.4,0.4,0.37,2015-01-04,1336,N,VIIRS,n,1,294.2,14.4,0
41.84708,-7.91353,329.1,0.39,0.36,2015-01-04,1336,N,VIIRS,n,1,288.6,2.3,0
41.84774,-7.90893,325,0.39,0.36,2015-01-04,1336,N,VIIRS,n,1,286.5,1.9,0
41.83982,-7.91643,331.1,0.39,0.36,2015-01-04,1336,N,VIIRS,n,1,289.3,5,0
43.53973,-5.83372,301.5,0.48,0.48,2015-01-05,0153,N,VIIRS,n,1,281.3,2.4,2
43.5248,-5.73303,311.5,0.48,0.48,2015-01-05,0153,N,VIIRS,n,1,283.1,2.1,2
43.5231,-5.73302,300.8,0.48,0.48,2015-01-05,0153,N,VIIRS,n,1,282.3,1.1,2
43.52754,-5.73228,307.1,0.48,0.48,2015-01-05,0153,N,VIIRS,n,1,281.5,1.1,2
43.53152,-5.72561,297.7,0.48,0.48,2015-01-05,0153,N,VIIRS,n,1,280.9,1.1,2
43.53926,-5.82748,318.3,0.48,0.48,2015-01-05,0153,N,VIIRS,n,1,281.4,2.2,2
38.37531,-0.54544,307,0.4,0.37,2015-01-05,0154,N,VIIRS,n,1,279.5,1,2
41.40719,2.00113,301,0.38,0.36,2015-01-05,0154,N,VIIRS,n,1,277.3,0.3,2
42.32663,-6.66148,332.3,0.52,0.5,2015-01-05,0154,N,VIIRS,n,1,278.3,3.7,0
42.32197,-6.66126,301.6,0.52,0.5,2015-01-05,0154,N,VIIRS,n,1,276.7,1.2,0
42.31221,-6.65446,300.3,0.52,0.5,2015-01-05,0154,N,VIIRS,n,1,273.5,0.6,0
42.32746,-6.66197,322.1,0.52,0.5,2015-01-05,0154,N,VIIRS,n,1,278.4,2.8,0
42.32279,-6.66167,317.5,0.52,0.5,2015-01-05,0154,N,VIIRS,n,1,276.8,2.8,0
42.31295,-6.65455,300.7,0.52,0.5,2015-01-05,0154,N,VIIRS,n,1,273.7,1.3,0
41.31211,1.66428,315.1,0.39,0.36,2015-01-05,0154,N,VIIRS,n,1,279.5,1,2
41.91535,-7.0209,310.7,0.53,0.5,2015-01-05,0154,N,VIIRS,n,1,277.3,2.1,0
41.9107,-7.02181,310.4,0.53,0.5,2015-01-05,0154,N,VIIRS,n,1,276.2,2.1,0
41.91319,-7.02117,327.8,0.53,0.5,2015-01-05,0154,N,VIIRS,n,1,278.4,4.2,0
40.24489,-3.47587,302.9,0.52,0.41,2015-01-05,0154,N,VIIRS,n,1,275.2,1.2,2
40.26121,-5.73784,297.4,0.44,0.46,2015-01-05,0154,N,VIIRS,n,1,277.7,4.4,0
40.257,-5.73926,347.3,0.44,0.46,2015-01-05,0154,N,VIIRS,n,1,280.7,4.4,0
40.25658,-5.73459,296.6,0.44,0.46,2015-01-05,0154,N,VIIRS,n,1,276.7,1.2,0
37.60486,-5.0069,326,0.57,0.43,2015-01-05,0155,N,VIIRS,n,1,274.2,1.8,0
38.3199,-6.7181,296.6,0.47,0.48,2015-01-05,0155,N,VIIRS,n,1,275.9,0.8,2
37.60615,-5.00701,313.1,0.57,0.43,2015-01-05,0155,N,VIIRS,n,1,273.6,1.4,0
37.60217,-5.00768,310.7,0.57,0.43,2015-01-05,0155,N,VIIRS,n,1,273.3,2,0
43.52776,-5.72589,298.6,0.54,0.68,2015-01-05,0333,N,VIIRS,n,1,279.2,0.8,2
43.52198,-5.72944,297.3,0.54,0.68,2015-01-05,0333,N,VIIRS,n,1,279.8,0.7,2
43.52919,-5.72423,295.4,0.54,0.68,2015-01-05,0333,N,VIIRS,n,1,279.6,1.1,2
43.52338,-5.72772,297.6,0.54,0.68,2015-01-05,0333,N,VIIRS,n,1,279.6,1.1,2
43.55766,-5.90091,298.5,0.53,0.67,2015-01-05,0333,N,VIIRS,n,1,280.4,1.3,2
42.32754,-6.65372,322,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,276.8,6.9,0
42.31561,-6.65279,305.6,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,273.4,2,0
42.32314,-6.65505,325.2,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,276.1,8.2,0
42.32431,-6.65878,367,0.53,0.67,2015-01-05,0334,N,VIIRS,h,1,278.1,8.9,0
42.33018,-6.65569,323.7,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,277.1,8.9,0
42.31414,-6.65467,310.3,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,273.6,2.3,0
42.3217,-6.65691,315,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,275.4,2.6,0
42.32282,-6.66043,310.9,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,275.4,2.6,0
42.32871,-6.6574,356.1,0.53,0.67,2015-01-05,0334,N,VIIRS,n,1,279.9,6.9,0
39.42911,-5.94564,351.6,0.42,0.37,2015-01-05,1316,N,VIIRS,n,1,289,5.5,0
39.29276,-5.20266,345.8,0.4,0.37,2015-01-05,1316,N,VIIRS,n,1,287.9,5.5,0
39.4325,-5.94663,347.2,0.42,0.37,2015-01-05,1316,N,VIIRS,n,1,289,5.5,0
39.29611,-5.20359,367,0.4,0.37,2015-01-05,1316,N,VIIRS,l,1,287.8,4.9,0
39.33527,-5.3446,344.7,0.4,0.37,2015-01-05,1316,N,VIIRS,n,1,287.5,11.6,0
39.50388,-5.36887,329.8,0.4,0.37,2015-01-05,1316,N,VIIRS,n,1,290.2,2.1,0
39.07545,-5.9909,329.6,0.42,0.38,2015-01-05,1316,N,VIIRS,n,1,288.4,3,0
39.05186,-5.21147,346.1,0.4,0.37,2015-01-05,1316,N,VIIRS,n,1,290.2,4.4,0
38.8104,-2.32942,328.8,0.39,0.36,2015-01-05,1316,N,VIIRS,n,1,288,2.3,0
38.81104,-2.32498,326,0.39,0.36,2015-01-05,1316,N,VIIRS,n,1,287.5,2.3,0
38.36103,-4.86429,352.3,0.4,0.37,2015-01-05,1316,N,VIIRS,n,1,289.5,5.8,0
38.00272,-4.90085,325.1,0.4,0.37,2015-01-05,1316,N,VIIRS,n,1,285.7,1.9,0
37.60347,-5.01092,329,0.41,0.37,2015-01-05,1316,N,VIIRS,n,1,293.9,1.5,0
37.57053,-4.09345,335.6,0.39,0.36,2015-01-05,1316,N,VIIRS,n,1,288.3,2,0
41.87149,-7.79874,344.8,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,291.2,6.4,0
43.2614,-4.01102,340,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,287.5,4,0
43.26208,-4.00636,334.2,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,285,4.1,0
43.26277,-4.00165,328.5,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,285.5,4.1,0
43.25911,-4.00817,330.5,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,288.5,2.4,0
43.25979,-4.00349,333.7,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,286.4,2.4,0
43.24013,-2.66611,329.7,0.4,0.37,2015-01-05,1317,N,VIIRS,n,1,288.6,2.7,0
42.31871,-6.65919,335.4,0.41,0.37,2015-01-05,1317,N,VIIRS,n,1,285.4,6.5,0
42.31962,-6.65397,331,0.41,0.37,2015-01-05,1317,N,VIIRS,n,1,288.2,8,0
42.31627,-6.65294,333.9,0.41,0.37,2015-01-05,1317,N,VIIRS,n,1,290.2,5.2,0
42.6308,-3.30811,338.2,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,284,6.6,0
41.8543,-7.98838,326.8,0.45,0.39,2015-01-05,1317,N,VIIRS,n,1,284.4,3.2,0
41.85526,-7.98324,329.6,0.45,0.39,2015-01-05,1317,N,VIIRS,n,1,285.9,3.2,0
41.85173,-7.98228,338,0.45,0.39,2015-01-05,1317,N,VIIRS,n,1,287.3,3.2,0
41.84567,-7.97509,328.1,0.45,0.39,2015-01-05,1317,N,VIIRS,n,1,287.2,2.3,0
41.87495,-7.79991,333.3,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,283.3,6.4,0
41.86606,-7.80803,327.3,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,284.9,3.1,0
41.86705,-7.80277,328.1,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,287.5,5.6,0
41.86728,-7.80564,344.1,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,288.2,8.6,0
41.86394,-7.74381,338.8,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,286,5.1,0
41.86047,-7.74269,341.8,0.44,0.38,2015-01-05,1317,N,VIIRS,n,1,287.6,5.1,0
41.77495,-7.94487,329.9,0.45,0.39,2015-01-05,1317,N,VIIRS,n,1,286.6,3,0
41.67614,-4.14735,329.3,0.38,0.36,2015-01-05,1317,N,VIIRS,n,1,283.4,1.4,0
41.79596,0.92904,326.7,0.5,0.41,2015-01-05,1317,N,VIIRS,n,1,283.4,4.7,0
40.51347,-4.15286,330,0.39,0.36,2015-01-05,1317,N,VIIRS,n,1,286.6,2.6,0
39.88192,-5.67162,340.2,0.41,0.37,2015-01-05,1317,N,VIIRS,n,1,286.6,64.6,0
42.62878,-3.3054,295.6,0.61,0.54,2015-01-06,0134,N,VIIRS,n,1,271.2,1.4,0
42.62925,-3.31302,297.4,0.61,0.54,2015-01-06,0134,N,VIIRS,n,1,270.8,1.4,0
40.24673,-3.47617,307,0.59,0.53,2015-01-06,0135,N,VIIRS,n,1,273.8,4.5,2
41.31407,1.66217,301.3,0.51,0.41,2015-01-06,0135,N,VIIRS,n,1,277.5,1,2
37.56874,-0.9184,296.2,0.41,0.45,2015-01-06,0136,N,VIIRS,n,1,281.5,1.2,2
36.17688,-5.42312,295.7,0.35,0.56,2015-01-06,0136,N,VIIRS,n,1,282.5,1.2,3
36.61733,-6.07231,299.8,0.38,0.59,2015-01-06,0136,N,VIIRS,n,1,280,0.7,2
42.62845,-3.30836,307,0.45,0.63,2015-01-06,0315,N,VIIRS,n,1,270.9,1.2,0
40.24597,-3.47095,306.5,0.52,0.66,2015-01-06,0315,N,VIIRS,n,1,268.9,2.2,2
40.44487,-5.68843,338.2,0.4,0.44,2015-01-06,1258,N,VIIRS,n,1,288,5.1,0
41.3118,1.66256,327.4,0.39,0.36,2015-01-06,1258,N,VIIRS,n,1,288.5,2.1,2
40.24429,-3.47446,330.4,0.48,0.4,2015-01-06,1258,N,VIIRS,n,1,285.5,3.5,2
43.54133,-5.83023,332.8,0.52,0.42,2015-01-06,1259,N,VIIRS,n,1,287.8,3.9,2
43.53761,-5.82877,328.5,0.52,0.42,2015-01-06,1259,N,VIIRS,n,1,285.9,3.9,2
42.33955,-6.66476,325.7,0.74,0.76,2015-01-06,1439,N,VIIRS,n,1,282.3,4.3,0
41.89679,-8.38664,336.4,0.6,0.71,2015-01-06,1439,N,VIIRS,n,1,283.7,5.7,0
41.89935,-8.38665,337.5,0.6,0.71,2015-01-06,1439,N,VIIRS,n,1,283.4,5.1,0
41.78347,-7.91645,331.5,0.64,0.72,2015-01-06,1439,N,VIIRS,n,1,281.1,5.1,0
43.55497,-5.90658,307.1,0.73,0.76,2015-01-07,0115,N,VIIRS,n,1,276.1,2,2
43.54139,-5.83,313.1,0.72,0.76,2015-01-07,0115,N,VIIRS,n,1,277.4,3.1,2
43.55899,-5.90663,301,0.72,0.76,2015-01-07,0115,N,VIIRS,n,1,276.1,1.9,2
43.53794,-5.83034,317.9,0.72,0.75,2015-01-07,0115,N,VIIRS,n,1,276.5,2.5,2
40.66982,-3.21625,343.9,0.52,0.67,2015-01-07,0116,N,VIIRS,n,1,271.9,6.2,0
40.6636,-3.21677,298.3,0.52,0.67,2015-01-07,0116,N,VIIRS,n,1,269.7,1.4,0
40.24296,-3.47477,322.8,0.53,0.67,2015-01-07,0116,N,VIIRS,n,1,273.8,2.7,2
39.95126,-0.00427,295.2,0.34,0.56,2015-01-07,0116,N,VIIRS,n,1,283.1,1,2
37.56889,-0.9203,298,0.37,0.58,2015-01-07,0117,N,VIIRS,n,1,280.3,1.1,2
43.55571,-5.9073,328,0.39,0.44,2015-01-07,0256,N,VIIRS,n,1,278.3,3.2,2
