latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
41.31314,1.66343,301.1,0.48,0.48,2018-01-04,0115,N,VIIRS,n,1,285.2,0.9,2
41.47279,-1.48713,300.5,0.35,0.57,2018-01-04,0115,N,VIIRS,n,1,279.6,0.7,2
41.47462,-1.48809,296.4,0.35,0.57,2018-01-04,0115,N,VIIRS,n,1,279.7,0.7,2
43.4425,-3.84403,297,0.57,0.52,2018-01-04,0255,N,VIIRS,n,1,282.5,0.7,2
43.5285,-5.73004,323.2,0.46,0.47,2018-01-04,0255,N,VIIRS,n,1,285.8,1.7,2
43.52432,-5.73194,301.7,0.46,0.47,2018-01-04,0255,N,VIIRS,n,1,285.1,1.6,2
43.53271,-5.72824,299.8,0.46,0.47,2018-01-04,0255,N,VIIRS,n,1,284.7,1.7,2
38.37511,-0.542,300.5,0.56,0.69,2018-01-04,0256,N,VIIRS,n,1,285.4,1,2
38.37764,-0.5413,299.9,0.56,0.69,2018-01-04,0256,N,VIIRS,n,1,285.3,0.7,2
36.61543,-6.07323,297.2,0.33,0.55,2018-01-04,0257,N,VIIRS,n,1,281.7,0.6,2
39.68003,3.21702,345.8,0.39,0.36,2018-01-04,1237,N,VIIRS,n,1,293.2,2.8,0
39.73057,3.1152,346.1,0.39,0.36,2018-01-04,1237,N,VIIRS,n,1,292.8,3.3,0
39.73388,3.11428,344.9,0.39,0.36,2018-01-04,1237,N,VIIRS,n,1,294.2,9.7,0
39.42338,2.90043,347.6,0.4,0.37,2018-01-04,1237,N,VIIRS,n,1,294.2,7.4,0
36.48607,-5.31138,326.1,0.33,0.56,2018-01-04,1237,N,VIIRS,n,1,290.5,0.9,0
39.66547,3.33901,342.8,0.39,0.36,2018-01-04,1237,N,VIIRS,n,1,291.3,3.6,0
39.6264,-0.25895,335.1,0.49,0.4,2018-01-04,1238,N,VIIRS,n,1,297.7,27.4,0
39.62531,-0.26455,341.1,0.49,0.4,2018-01-04,1238,N,VIIRS,n,1,304.6,27.4,0
39.62421,-0.27017,349.4,0.49,0.4,2018-01-04,1238,N,VIIRS,n,1,300.8,100.5,0
39.63112,-0.25454,367,0.49,0.4,2018-01-04,1238,N,VIIRS,h,1,342.1,222.5,0
39.62895,-0.26574,345,0.49,0.4,2018-01-04,1238,N,VIIRS,n,1,295.2,125,0
39.62786,-0.27134,345.8,0.49,0.4,2018-01-04,1238,N,VIIRS,n,1,299.7,6.2,0
39.62677,-0.27695,332.4,0.49,0.4,2018-01-04,1238,N,VIIRS,n,1,295.9,6.2,0
41.51329,0.5434,329.7,0.43,0.38,2018-01-04,1238,N,VIIRS,n,1,291.9,3.1,0
39.95255,-0.00726,296.8,0.51,0.66,2018-01-05,0056,N,VIIRS,n,1,285,1.5,2
41.24691,-0.07496,301.1,0.58,0.52,2018-01-05,0236,N,VIIRS,n,1,278.2,1.4,0
38.37637,-0.54369,311.4,0.32,0.55,2018-01-05,0237,N,VIIRS,n,1,286.3,1.1,2
38.37702,-0.54219,308.3,0.32,0.55,2018-01-05,0237,N,VIIRS,n,1,285.9,0.9,2
41.44375,0.53396,342,0.45,0.47,2018-01-05,1219,N,VIIRS,n,1,289.8,5,0
41.86397,-1.27315,339,0.54,0.5,2018-01-05,1219,N,VIIRS,n,1,288,6.4,0
41.2589,-0.96194,335.7,0.54,0.51,2018-01-05,1219,N,VIIRS,n,1,287,3.3,0
41.44513,0.53181,342.1,0.45,0.47,2018-01-05,1219,N,VIIRS,n,1,289.6,5.8,0
41.17776,1.11467,326.5,0.43,0.46,2018-01-05,1219,N,VIIRS,n,1,291.9,2.2,0
38.99562,-0.23768,326.2,0.56,0.51,2018-01-05,1219,N,VIIRS,n,1,292.6,3.4,0
41.40619,1.9988,302.5,0.43,0.46,2018-01-06,0218,N,VIIRS,n,1,279.6,0.9,2
41.45474,1.98047,302,0.42,0.46,2018-01-06,0218,N,VIIRS,n,1,280.5,1,2
38.02338,-1.03152,308.5,0.54,0.42,2018-01-06,0219,N,VIIRS,n,1,277.2,1.7,0
38.37575,-0.54562,301.1,0.56,0.43,2018-01-06,0219,N,VIIRS,n,1,279.3,1.7,2
37.20781,-7.503,330,0.43,0.38,2018-01-06,1340,N,VIIRS,n,1,288.1,4.2,0
36.96737,-1.90283,310.8,0.38,0.36,2018-01-07,0200,N,VIIRS,n,1,281.6,1.4,3
43.53858,-5.83084,325,0.58,0.52,2018-01-08,0140,N,VIIRS,n,1,273.8,5.4,2
41.45292,1.98142,296.9,0.4,0.37,2018-01-08,0140,N,VIIRS,n,1,277,0.7,2
41.40513,1.99755,296.3,0.4,0.37,2018-01-08,0140,N,VIIRS,n,1,276.1,0.7,2
41.31232,1.66099,296.3,0.4,0.37,2018-01-08,0140,N,VIIRS,n,1,261.7,0.3,2
38.37522,-0.54621,303.7,0.44,0.38,2018-01-08,0141,N,VIIRS,n,1,276.3,1.4,2
43.3462,-8.4352,297.5,0.34,0.56,2018-01-08,0320,N,VIIRS,n,1,279.7,0.7,2
37.44978,-1.77897,337.8,0.39,0.36,2018-01-08,1302,N,VIIRS,n,1,287.9,3.3,0
39.47538,-2.74331,346.9,0.39,0.36,2018-01-08,1303,N,VIIRS,n,1,281.8,3,0
39.49918,-3.53654,345,0.4,0.37,2018-01-08,1303,N,VIIRS,n,1,284,9.6,0
39.90871,-4.23509,345.9,0.41,0.37,2018-01-08,1303,N,VIIRS,n,1,284.1,4,0
40.09813,-3.30763,338.8,0.39,0.36,2018-01-08,1303,N,VIIRS,n,1,283.4,3.3,0
39.82559,-4.90144,328.6,0.43,0.38,2018-01-08,1303,N,VIIRS,n,1,285.6,7.8,0
43.54174,-5.83518,307.4,0.5,0.66,2018-01-09,0121,N,VIIRS,n,1,278.3,1.6,2
42.86056,-2.68933,309.3,0.35,0.56,2018-01-09,0121,N,VIIRS,n,1,270.6,0.8,0
41.18931,1.22136,317.5,0.42,0.45,2018-01-09,0121,N,VIIRS,n,1,277.1,2.4,2
38.37757,-0.54582,297.3,0.48,0.48,2018-01-09,0122,N,VIIRS,n,1,276.4,1,2
43.44366,-3.83992,295,0.34,0.56,2018-01-09,0301,N,VIIRS,n,1,276.9,0.8,2
38.37402,-0.54296,295.4,0.67,0.74,2018-01-09,0302,N,VIIRS,n,1,274.7,1.2,2
36.18526,-5.39687,295.3,0.44,0.62,2018-01-09,0303,N,VIIRS,n,1,281.9,1.2,2
40.71083,0.47341,328.1,0.4,0.37,2018-01-09,1244,N,VIIRS,n,1,285.5,2,0
42.08557,2.91779,334.5,0.39,0.36,2018-01-09,1244,N,VIIRS,n,1,287.4,2.4,0
43.44179,-3.84531,320.3,0.4,0.45,2018-01-10,0242,N,VIIRS,n,1,279,1.6,2
43.52567,-5.73444,296.2,0.51,0.41,2018-01-10,0242,N,VIIRS,n,1,280.8,1.3,2
43.52937,-5.73311,305.3,0.51,0.41,2018-01-10,0242,N,VIIRS,n,1,278.5,1.3,2
43.53173,-5.72542,297,0.51,0.41,2018-01-10,0242,N,VIIRS,n,1,278.7,0.8,2
43.34809,-8.43364,300.8,0.42,0.37,2018-01-10,0243,N,VIIRS,n,1,278.7,0.6,2
43.34472,-8.43484,315.8,0.42,0.37,2018-01-10,0243,N,VIIRS,n,1,278.9,1.6,2
37.18691,-6.90306,296,0.39,0.44,2018-01-10,0244,N,VIIRS,n,1,282.6,0.6,2
41.13003,0.99635,330.4,0.55,0.43,2018-01-10,1225,N,VIIRS,n,1,286,3.5,0
42.09147,2.76289,329.9,0.45,0.39,2018-01-10,1226,N,VIIRS,n,1,284.1,4.5,0
43.52435,-5.73281,314.9,0.39,0.36,2018-01-11,0224,N,VIIRS,n,1,277.6,0.8,2
43.52935,-5.72867,302.2,0.39,0.36,2018-01-11,0224,N,VIIRS,n,1,275.7,0.9,2
43.34615,-8.43408,302.9,0.4,0.37,2018-01-11,0224,N,VIIRS,n,1,279.2,0.5,2
41.92583,0.1796,325.4,0.41,0.45,2018-01-11,0224,N,VIIRS,n,1,275.2,2.5,2
43.52763,-5.7318,296,0.39,0.36,2018-01-11,0224,N,VIIRS,n,1,276.4,0.8,2
39.94925,-0.00221,299.6,0.44,0.46,2018-01-11,0224,N,VIIRS,n,1,278.7,2,2
38.67356,-4.04701,340.5,0.46,0.39,2018-01-11,0225,N,VIIRS,n,1,275.9,4.5,2
36.17832,-5.42488,301.5,0.45,0.39,2018-01-11,0226,N,VIIRS,n,1,283.3,0.8,3
36.18425,-5.39746,299.1,0.45,0.39,2018-01-11,0226,N,VIIRS,n,1,287.6,1.1,3
43.52966,-5.72645,295.7,0.45,0.39,2018-01-12,0205,N,VIIRS,n,1,277.4,0.8,2
39.94878,-0.00431,295.1,0.42,0.38,2018-01-12,0205,N,VIIRS,n,1,277.8,0.9,2
39.95219,-0.00325,299.8,0.42,0.38,2018-01-12,0205,N,VIIRS,n,1,282.7,0.9,2
41.18818,1.21736,295.3,0.45,0.39,2018-01-12,0205,N,VIIRS,n,1,274.5,1,2
41.19167,1.21851,318.4,0.45,0.39,2018-01-12,0205,N,VIIRS,n,1,275.2,1.8,2
41.31315,1.66158,304,0.46,0.39,2018-01-12,0205,N,VIIRS,n,1,277.3,1.4,2
41.40664,2.0008,302.3,0.47,0.4,2018-01-12,0205,N,VIIRS,n,1,277.6,0.6,2
43.52321,-5.73367,312.2,0.45,0.39,2018-01-12,0205,N,VIIRS,n,1,279.5,1.1,2
43.52677,-5.73282,302.8,0.45,0.39,2018-01-12,0205,N,VIIRS,n,1,279.3,1.1,2
40.24518,-3.47194,298.4,0.39,0.36,2018-01-12,0206,N,VIIRS,n,1,273.3,1.1,2
40.24586,-3.47645,309.8,0.39,0.36,2018-01-12,0206,N,VIIRS,n,1,275,1.7,2
38.67413,-4.04903,302.6,0.39,0.36,2018-01-12,0206,N,VIIRS,n,1,274.1,0.9,2
36.17923,-5.42567,308.4,0.39,0.36,2018-01-12,0207,N,VIIRS,n,1,282,1.6,3
36.18205,-5.39813,299.1,0.39,0.36,2018-01-12,0207,N,VIIRS,n,1,285.9,1,3
36.61766,-6.0729,296.5,0.41,0.37,2018-01-12,0207,N,VIIRS,n,1,279.4,0.7,2
42.35317,2.48081,338.8,0.41,0.61,2018-01-12,1148,N,VIIRS,n,1,277.1,4.3,0
40.38586,-1.16277,338,0.42,0.45,2018-01-12,1328,N,VIIRS,n,1,284.9,4.3,0
39.06638,-0.44994,325.2,0.44,0.46,2018-01-12,1328,N,VIIRS,n,1,288.8,2.9,0
39.06505,-0.44659,326.7,0.44,0.46,2018-01-12,1328,N,VIIRS,n,1,289.7,2.6,0
39.82589,-4.89966,337.6,0.44,0.38,2018-01-12,1328,N,VIIRS,n,1,276.7,6.1,0
41.98687,-4.0665,313.5,0.38,0.44,2018-01-13,0146,N,VIIRS,n,1,266.7,1.1,0
41.3113,1.66251,309.5,0.39,0.36,2018-01-13,0146,N,VIIRS,n,1,276.3,1.8,2
41.4062,2.00041,305.8,0.38,0.36,2018-01-13,0146,N,VIIRS,n,1,275.6,1,2
41.45383,1.98009,311.4,0.38,0.36,2018-01-13,0146,N,VIIRS,n,1,278.5,1.4,2
41.6035,2.02062,303,0.38,0.36,2018-01-13,0146,N,VIIRS,n,1,273.4,0.4,0
41.31269,1.65955,306.1,0.51,0.41,2018-01-14,0127,N,VIIRS,n,1,278.9,1.7,2
43.52403,-5.7329,299.1,0.41,0.61,2018-01-14,0127,N,VIIRS,n,1,276.9,0.9,2
43.52584,-5.73214,303.3,0.41,0.61,2018-01-14,0127,N,VIIRS,n,1,276.2,1.2,2
43.54074,-5.83157,318.6,0.42,0.61,2018-01-14,0127,N,VIIRS,n,1,278,1.7,2
43.55313,-5.85813,295.1,0.42,0.61,2018-01-14,0127,N,VIIRS,n,1,276.4,0.6,2
38.3773,-0.5443,300.2,0.4,0.44,2018-01-14,0128,N,VIIRS,n,1,280.1,0.8,2
39.95166,-0.00348,295.8,0.39,0.44,2018-01-14,0128,N,VIIRS,n,1,281.7,1.2,2
36.78083,-2.77738,299.6,0.69,0.74,2018-01-14,0309,N,VIIRS,n,1,275.1,1.2,0
43.52499,-5.73755,311.3,0.71,0.75,2018-01-15,0108,N,VIIRS,n,1,277.6,2.3,2
43.5213,-5.73868,296.7,0.71,0.75,2018-01-15,0108,N,VIIRS,n,1,276.5,1.5,2
41.31052,1.66389,298.3,0.58,0.52,2018-01-15,0108,N,VIIRS,n,1,275.4,1,2
43.52839,-5.73792,295.9,0.71,0.75,2018-01-15,0108,N,VIIRS,n,1,276.4,1.5,2
40.24742,-3.47389,306.3,0.53,0.67,2018-01-15,0109,N,VIIRS,n,1,273,1.5,2
40.24113,-3.4744,297.5,0.53,0.67,2018-01-15,0109,N,VIIRS,n,1,271.1,1.5,2
43.44279,-3.84624,307.7,0.48,0.48,2018-01-15,0248,N,VIIRS,n,1,278.2,1.6,2
40.24741,-3.4744,302,0.6,0.53,2018-01-15,0249,N,VIIRS,n,1,272.1,1.5,2
41.31362,1.66201,303,0.5,0.65,2018-01-15,0249,N,VIIRS,n,1,275.7,1.4,2
43.52,-5.73246,301.2,0.39,0.44,2018-01-15,0249,N,VIIRS,n,1,275.8,0.5,2
43.54387,-5.8405,319.1,0.39,0.44,2018-01-15,0249,N,VIIRS,n,1,276.4,1.8,2
43.55711,-5.90064,301.8,0.38,0.43,2018-01-15,0249,N,VIIRS,n,1,277.6,0.6,2
43.5239,-5.73081,304.7,0.39,0.44,2018-01-15,0249,N,VIIRS,n,1,277.2,1.6,2
43.52496,-5.73559,329.6,0.39,0.44,2018-01-15,0249,N,VIIRS,n,1,279.5,2.5,2
43.44344,-3.84652,297.6,0.48,0.48,2018-01-15,0249,N,VIIRS,n,1,277.4,0.8,2
40.2427,-3.47636,298.9,0.6,0.53,2018-01-15,0249,N,VIIRS,n,1,271.2,1.3,2
40.57969,-0.34598,325.8,0.55,0.43,2018-01-15,1231,N,VIIRS,n,1,282.5,2,0
38.66541,-6.32012,329.2,0.4,0.6,2018-01-15,1231,N,VIIRS,n,1,285.2,1.8,0
40.24428,-3.47142,327.4,0.53,0.5,2018-01-15,1232,N,VIIRS,n,1,284.2,4.2,2
41.37946,0.62118,325.9,0.49,0.4,2018-01-15,1232,N,VIIRS,n,1,281.3,3,0
40.24732,-3.47311,329.3,0.53,0.5,2018-01-15,1232,N,VIIRS,n,1,282.9,3.1,2
41.17329,1.17462,332.4,0.47,0.4,2018-01-15,1232,N,VIIRS,n,1,289.2,3.9,0
43.55977,-5.7228,296.6,0.41,0.37,2018-01-16,0230,N,VIIRS,n,1,283,0.3,2
43.53551,-5.72576,297.4,0.41,0.37,2018-01-16,0230,N,VIIRS,n,1,282.5,0.4,2
43.53217,-5.72687,299.5,0.41,0.37,2018-01-16,0230,N,VIIRS,n,1,283.4,0.4,2
43.55173,-5.85607,303,0.4,0.37,2018-01-16,0230,N,VIIRS,n,1,283.9,1,2
43.52973,-5.73298,299.4,0.41,0.37,2018-01-16,0230,N,VIIRS,n,1,282.7,0.6,2
43.55713,-5.90624,310.4,0.4,0.37,2018-01-16,0230,N,VIIRS,n,1,285.2,1.2,2
43.52883,-5.72797,295.1,0.41,0.37,2018-01-16,0230,N,VIIRS,n,1,282.8,0.6,2
43.34462,-8.43434,300.8,0.38,0.36,2018-01-16,0230,N,VIIRS,n,1,280.2,0.8,2
43.52351,-5.73661,298.4,0.41,0.37,2018-01-16,0230,N,VIIRS,n,1,284.1,0.7,2
43.54007,-5.83041,297.9,0.4,0.37,2018-01-16,0230,N,VIIRS,n,1,282.8,0.5,2
43.55635,-5.9029,308.1,0.4,0.37,2018-01-16,0230,N,VIIRS,n,1,285.7,1,2
43.55721,-5.90781,300.8,0.4,0.37,2018-01-16,0230,N,VIIRS,n,1,283.9,1,2
43.55626,-5.90132,296.2,0.4,0.37,2018-01-16,0230,N,VIIRS,n,1,284,0.4,2
39.17771,-0.52559,297.9,0.51,0.5,2018-01-16,0231,N,VIIRS,n,1,277.3,0.6,0
36.96703,-1.90668,297.6,0.49,0.49,2018-01-16,0231,N,VIIRS,n,1,279.2,0.8,2
36.18398,-5.39652,295.5,0.52,0.41,2018-01-16,0232,N,VIIRS,n,1,285,1.4,3
37.02008,-1.92637,327.3,0.46,0.64,2018-01-16,1212,N,VIIRS,n,1,289.5,2.7,0
43.32018,-6.1539,333.2,0.53,0.5,2018-01-16,1354,N,VIIRS,n,1,289,7.6,0
43.52223,-5.73374,334.5,0.56,0.51,2018-01-16,1354,N,VIIRS,n,1,291.5,4.2,2
43.31787,-6.15354,331.1,0.53,0.5,2018-01-16,1354,N,VIIRS,n,1,289.5,4.5,0
43.52674,-5.73606,327.2,0.41,0.37,2018-01-17,0211,N,VIIRS,n,1,282.7,1.8,2
43.52946,-5.73017,301,0.41,0.37,2018-01-17,0211,N,VIIRS,n,1,280.9,1.8,2
41.32365,-0.34261,300.1,0.44,0.39,2018-01-17,0211,N,VIIRS,n,1,278.3,0.8,0
41.64602,-0.77024,297.9,0.43,0.38,2018-01-17,0211,N,VIIRS,n,1,279,0.7,2
41.43977,0.37501,303.6,0.47,0.4,2018-01-17,0211,N,VIIRS,n,1,280.9,0.8,0
41.31107,1.66204,309.7,0.53,0.42,2018-01-17,0211,N,VIIRS,n,1,284.3,1.7,2
41.45335,1.97914,303.4,0.54,0.42,2018-01-17,0211,N,VIIRS,n,1,284.2,1,2
41.92364,0.17718,326.7,0.45,0.39,2018-01-17,0211,N,VIIRS,n,1,280.3,2.7,2
41.92715,0.17839,300.2,0.45,0.39,2018-01-17,0211,N,VIIRS,n,1,279.4,0.4,2
43.52366,-5.73289,341.4,0.41,0.37,2018-01-17,0211,N,VIIRS,n,1,286.7,3.8,2
43.52705,-5.73201,305.8,0.41,0.37,2018-01-17,0211,N,VIIRS,n,1,281.7,3.8,2
43.52607,-5.73104,315.3,0.41,0.37,2018-01-17,0211,N,VIIRS,n,1,279.4,1.8,2
38.37395,-0.5418,297.3,0.48,0.4,2018-01-17,0212,N,VIIRS,n,1,281.5,0.5,2
39.95237,-0.00383,299.1,0.48,0.4,2018-01-17,0212,N,VIIRS,n,1,286,1.8,2
38.95943,-0.58761,309.6,0.47,0.4,2018-01-17,0212,N,VIIRS,n,1,278.9,0.9,0
36.18236,-5.39874,298.2,0.38,0.36,2018-01-17,0213,N,VIIRS,n,1,285.1,1.1,3
36.96672,-1.90601,311,0.45,0.39,2018-01-17,0213,N,VIIRS,n,1,282.8,1.4,2
36.17656,-5.42661,307,0.38,0.36,2018-01-17,0213,N,VIIRS,n,1,280.9,0.7,3
36.17985,-5.42581,299.4,0.38,0.36,2018-01-17,0213,N,VIIRS,n,1,281.1,0.7,3
36.97198,-2.14925,300.8,0.44,0.38,2018-01-17,0213,N,VIIRS,n,1,278.6,0.9,0
36.61741,-6.0733,300.4,0.39,0.36,2018-01-17,0213,N,VIIRS,n,1,281.9,0.6,2
41.5618,0.71085,331.7,0.44,0.63,2018-01-17,1154,N,VIIRS,n,1,286.1,2.8,0
41.47864,-3.24818,326.2,0.68,0.74,2018-01-17,1155,N,VIIRS,n,1,281.2,3.5,0
41.47764,-3.24675,328.1,0.68,0.74,2018-01-17,1155,N,VIIRS,n,1,281.2,5.1,0
36.76341,-3.58322,331.3,0.53,0.42,2018-01-17,1333,N,VIIRS,n,1,292.6,3.7,0
37.9117,-1.24204,334,0.47,0.48,2018-01-17,1334,N,VIIRS,n,1,292.6,1.6,0
40.76921,-5.34457,326.2,0.49,0.4,2018-01-17,1334,N,VIIRS,n,1,286.3,5.8,0
40.80954,-1.33856,339.2,0.5,0.49,2018-01-17,1334,N,VIIRS,n,1,283.8,5.1,0
39.32012,-7.42711,329.4,0.41,0.37,2018-01-17,1334,N,VIIRS,n,1,285,2.9,0
