latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
41.92411,0.1807,321.6,0.52,0.42,2016-01-01,0220,N,VIIRS,n,1,275.4,2.6,2
41.31285,1.66159,309.7,0.41,0.45,2016-01-01,0220,N,VIIRS,n,1,280.8,1.7,2
41.92038,0.17933,299.6,0.52,0.42,2016-01-01,0220,N,VIIRS,n,1,273.7,1.1,2
41.92235,0.18025,326.1,0.52,0.42,2016-01-01,0220,N,VIIRS,n,1,274.7,4.1,2
41.40572,1.9966,297.1,0.43,0.46,2016-01-01,0220,N,VIIRS,n,1,278.5,0.8,2
36.7144,-4.33291,297.7,0.42,0.38,2016-01-01,0221,N,VIIRS,n,1,284.4,1.2,3
38.37533,-0.54292,296.9,0.56,0.43,2016-01-01,0221,N,VIIRS,n,1,278.7,1.3,2
43.53928,-5.82779,315,0.52,0.42,2016-01-02,0201,N,VIIRS,n,1,277.3,1.5,2
43.53997,-5.83436,296.5,0.52,0.42,2016-01-02,0201,N,VIIRS,n,1,275.9,1.5,2
42.81224,-1.74305,295.8,0.39,0.36,2016-01-02,0201,N,VIIRS,n,1,277.9,0.5,2
36.9679,-1.90585,309.5,0.38,0.36,2016-01-02,0202,N,VIIRS,n,1,286.3,1.3,3
36.71249,-4.33046,297.9,0.4,0.37,2016-01-02,0202,N,VIIRS,n,1,286.2,1.1,3
43.52997,-5.73034,298.7,0.74,0.76,2016-01-02,0340,N,VIIRS,n,1,277.1,2.7,2
41.63406,0.52393,332.1,0.44,0.46,2016-01-02,1324,N,VIIRS,n,1,285.4,3.8,0
41.71564,0.71499,341.7,0.45,0.47,2016-01-02,1324,N,VIIRS,n,1,287.4,6.7,0
42.53387,-3.12376,327.7,0.47,0.4,2016-01-02,1324,N,VIIRS,n,1,283.1,6.7,0
43.55749,-5.90022,330.2,0.4,0.37,2016-01-02,1325,N,VIIRS,n,1,287.1,5.2,2
43.27575,-6.07421,339.5,0.4,0.37,2016-01-02,1325,N,VIIRS,n,1,283.4,4.5,0
43.27978,-6.07006,352,0.4,0.37,2016-01-02,1325,N,VIIRS,n,1,301.8,43.2,0
41.31194,1.66092,296.8,0.35,0.57,2016-01-05,0104,N,VIIRS,n,1,279.5,0.9,2
41.31308,1.66345,307.5,0.35,0.57,2016-01-05,0104,N,VIIRS,n,1,280.7,1.2,2
41.31295,1.66478,309.5,0.42,0.61,2016-01-05,0244,N,VIIRS,n,1,279.6,1.4,2
41.31014,1.66196,313,0.42,0.61,2016-01-05,0245,N,VIIRS,n,1,278.8,1.9,2
38.41551,-3.62159,326.1,0.36,0.57,2016-01-05,1227,N,VIIRS,n,1,275.9,2.6,0
40.42815,-1.42154,352.5,0.5,0.49,2016-01-05,1227,N,VIIRS,n,1,279.7,11.2,0
38.66818,1.38668,309.4,0.55,0.51,2016-01-06,0226,N,VIIRS,n,1,284,1.3,3
41.31107,1.66446,308.7,0.49,0.49,2016-01-06,0226,N,VIIRS,n,1,279.7,2.4,2
41.4546,1.97882,297.8,0.51,0.49,2016-01-06,0226,N,VIIRS,n,1,279.1,1.1,2
41.92083,0.18069,299.9,0.41,0.45,2016-01-06,0226,N,VIIRS,n,1,271.9,2.3,2
41.92482,0.18225,326.9,0.41,0.45,2016-01-06,0226,N,VIIRS,n,1,273.7,2.3,2
39.05134,-5.60806,302,0.41,0.37,2016-01-06,0227,N,VIIRS,n,1,276.3,0.7,0
36.9663,-1.90298,301.1,0.41,0.45,2016-01-06,0227,N,VIIRS,n,1,280.1,1.4,3
43.55687,-5.90634,305.2,0.46,0.39,2016-01-07,0207,N,VIIRS,n,1,262.9,0.9,2
43.53676,-5.82946,296.3,0.45,0.39,2016-01-07,0207,N,VIIRS,n,1,265.8,1.1,2
43.54034,-5.82863,313.8,0.45,0.39,2016-01-07,0207,N,VIIRS,n,1,265.4,1.1,2
36.96749,-1.90259,298,0.4,0.37,2016-01-07,0208,N,VIIRS,n,1,270.4,1,3
37.35863,-6.67377,298,0.43,0.38,2016-01-07,0208,N,VIIRS,n,1,279.2,0.8,2
43.5399,-5.82908,331.2,0.48,0.48,2016-01-08,0148,N,VIIRS,n,1,265.4,2.6,2
43.52736,-5.72761,309.8,0.48,0.48,2016-01-08,0148,N,VIIRS,n,1,274.9,3.5,2
38.37798,-0.5444,299.8,0.4,0.37,2016-01-08,0149,N,VIIRS,n,1,285.6,1.3,2
39.43544,-0.77702,300.5,0.41,0.37,2016-01-08,0149,N,VIIRS,n,1,274.6,0.8,2
36.96766,-1.90395,308.7,0.42,0.38,2016-01-08,0150,N,VIIRS,n,1,285.8,1.7,3
38.04029,-0.96575,330.5,0.4,0.37,2016-01-08,1310,N,VIIRS,n,1,295.6,2.4,0
43.53628,-5.82776,297,0.42,0.61,2016-01-09,0129,N,VIIRS,n,1,278.1,1.3,2
43.55753,-5.9049,299.6,0.42,0.61,2016-01-09,0129,N,VIIRS,n,1,279.9,1.1,2
43.54996,-5.85126,295.3,0.42,0.61,2016-01-09,0129,N,VIIRS,n,1,278.5,0.6,2
43.5378,-5.83025,318.2,0.42,0.61,2016-01-09,0129,N,VIIRS,n,1,279.2,2.4,2
43.52869,-5.73053,296.9,0.41,0.61,2016-01-09,0129,N,VIIRS,n,1,279.8,1,2
43.52301,-5.73104,318,0.41,0.61,2016-01-09,0129,N,VIIRS,n,1,280.1,1,2
43.52097,-5.72874,298,0.41,0.61,2016-01-09,0129,N,VIIRS,n,1,278.9,1.8,2
43.52686,-5.73353,303.6,0.41,0.61,2016-01-09,0129,N,VIIRS,n,1,281,2.5,2
43.5365,-5.83329,302.9,0.42,0.61,2016-01-09,0129,N,VIIRS,n,1,277.8,1.3,2
43.5288,-5.73,300.7,0.32,0.55,2016-01-09,0309,N,VIIRS,n,1,279.9,0.7,2
43.53256,-5.72374,300.5,0.32,0.55,2016-01-09,0309,N,VIIRS,n,1,279.2,0.6,2
43.55968,-5.72303,302.2,0.32,0.55,2016-01-09,0309,N,VIIRS,n,1,279.2,0.4,2
43.55273,-5.89826,299.2,0.64,0.54,2016-01-09,0309,N,VIIRS,n,1,277.4,1,2
43.54005,-5.82994,295,0.32,0.55,2016-01-09,0309,N,VIIRS,n,1,279.6,0.4,2
43.52399,-5.73244,300,0.32,0.55,2016-01-09,0309,N,VIIRS,n,1,280.4,0.7,2
38.34668,-1.69053,340.3,0.44,0.38,2016-01-09,1252,N,VIIRS,n,1,294.1,6,0
41.5399,0.81076,326.3,0.38,0.36,2016-01-09,1252,N,VIIRS,n,1,287.9,2,0
40.55228,-1.26518,340.2,0.41,0.37,2016-01-09,1252,N,VIIRS,n,1,288.2,6.9,0
40.3047,-1.12621,340.8,0.41,0.37,2016-01-09,1252,N,VIIRS,n,1,294,11.7,0
38.00327,-1.03135,327.7,0.43,0.38,2016-01-09,1252,N,VIIRS,n,1,292.6,2.4,0
41.92484,0.17832,329,0.38,0.36,2016-01-09,1253,N,VIIRS,n,1,289.3,2,2
41.65706,2.42906,353.1,0.54,0.5,2016-01-10,0110,N,VIIRS,n,1,283.6,19.6,2
41.66043,2.42916,339.3,0.54,0.5,2016-01-10,0110,N,VIIRS,n,1,283.4,10.5,2
41.65576,2.42839,339.9,0.54,0.5,2016-01-10,0110,N,VIIRS,n,1,281.3,10.5,2
38.37422,-0.54469,298.2,0.36,0.57,2016-01-10,0111,N,VIIRS,n,1,282,0.7,2
36.96528,-1.90576,299.4,0.41,0.61,2016-01-10,0112,N,VIIRS,n,1,281.5,0.8,3
41.65827,2.42682,367,0.53,0.67,2016-01-10,0250,N,VIIRS,h,1,283.2,20.9,2
41.65638,2.43288,352.6,0.53,0.67,2016-01-10,0250,N,VIIRS,n,1,280.3,20.9,2
41.31092,1.66,298.9,0.5,0.66,2016-01-10,0251,N,VIIRS,n,1,278.2,1.5,2
38.33176,-1.68161,339.8,0.48,0.48,2016-01-10,1233,N,VIIRS,n,1,295.8,15.7,0
38.33053,-1.68708,328.3,0.48,0.48,2016-01-10,1233,N,VIIRS,n,1,291,6.8,0
38.33076,-1.68425,355.4,0.48,0.48,2016-01-10,1233,N,VIIRS,n,1,295.8,16.7,0
38.56341,-1.63591,337,0.47,0.48,2016-01-10,1233,N,VIIRS,n,1,288.4,4.7,0
38.55904,-1.63692,331.8,0.47,0.48,2016-01-10,1233,N,VIIRS,n,1,289.6,4.5,0
41.65871,2.43178,330.8,0.42,0.38,2016-01-10,1234,N,VIIRS,n,1,291.2,33.3,2
41.6578,2.42676,293.5,0.42,0.38,2016-01-10,1234,N,VIIRS,l,1,299,36.8,2
41.23973,-1.01545,326.4,0.38,0.43,2016-01-10,1234,N,VIIRS,n,1,274.7,2.1,0
41.24362,-1.0169,332.1,0.38,0.43,2016-01-10,1234,N,VIIRS,n,1,276,3.6,0
41.66005,2.42969,352.5,0.47,0.64,2016-01-11,0051,N,VIIRS,n,1,280.3,7.4,2
41.66024,2.42391,299.1,0.47,0.64,2016-01-11,0051,N,VIIRS,n,1,273,5.4,2
41.65406,2.42908,310.4,0.47,0.64,2016-01-11,0051,N,VIIRS,n,1,277.3,2.3,2
41.31218,1.66139,301.1,0.59,0.53,2016-01-11,0232,N,VIIRS,n,1,276.1,1.6,2
41.65553,2.42766,345.1,0.63,0.54,2016-01-11,0232,N,VIIRS,n,1,280.9,12,2
41.66032,2.42974,356.2,0.63,0.54,2016-01-11,0232,N,VIIRS,n,1,284.2,22.6,2
43.53983,-5.82974,300.7,0.4,0.37,2016-01-11,0232,N,VIIRS,n,1,275.6,0.6,2
43.54403,-5.83351,296.8,0.4,0.37,2016-01-11,0232,N,VIIRS,n,1,278.4,0.7,2
36.96656,-1.90414,300.7,0.49,0.49,2016-01-11,0233,N,VIIRS,n,1,285,0.6,3
41.65846,2.43232,338.4,0.43,0.46,2016-01-11,1215,N,VIIRS,n,1,290.3,31.1,2
42.02067,-1.62422,330.7,0.33,0.55,2016-01-11,1215,N,VIIRS,n,1,285.5,2.7,0
42.13818,-1.64592,351.2,0.33,0.55,2016-01-11,1215,N,VIIRS,n,1,287.4,8.9,0
42.13718,-1.6497,367,0.33,0.55,2016-01-11,1215,N,VIIRS,l,1,286.9,6.9,0
41.65585,2.42773,329.2,0.56,0.43,2016-01-12,0213,N,VIIRS,n,1,277.6,13.6,2
41.65971,2.42914,329.8,0.56,0.43,2016-01-12,0213,N,VIIRS,n,1,285.9,13.6,2
41.64837,-0.76595,298.5,0.43,0.38,2016-01-12,0213,N,VIIRS,n,1,275.8,0.5,2
41.31363,1.66399,302.3,0.53,0.42,2016-01-12,0213,N,VIIRS,n,1,280.6,1.3,2
41.40757,1.99858,296.2,0.54,0.42,2016-01-12,0213,N,VIIRS,n,1,280.8,0.7,2
41.92331,0.18141,326.6,0.45,0.39,2016-01-12,0213,N,VIIRS,n,1,275.1,3.1,2
38.37845,-0.54412,300.6,0.48,0.4,2016-01-12,0214,N,VIIRS,n,1,281.9,1.2,2
38.3755,-0.54615,298.2,0.48,0.4,2016-01-12,0214,N,VIIRS,n,1,280.5,0.8,2
36.96639,-1.90595,302,0.45,0.39,2016-01-12,0215,N,VIIRS,n,1,276.2,1.2,3
37.35981,-6.6733,295.1,0.39,0.36,2016-01-12,0215,N,VIIRS,n,1,277.5,0.4,2
37.35898,-5.86712,296.7,0.39,0.36,2016-01-12,0215,N,VIIRS,n,1,279.6,0.5,2
37.4507,-1.79592,327.3,0.77,0.77,2016-01-12,1155,N,VIIRS,n,1,288.4,4.5,0
41.65949,2.42992,367,0.36,0.58,2016-01-12,1156,N,VIIRS,h,1,291.9,13.2,2
41.50098,2.32355,348.7,0.37,0.58,2016-01-12,1156,N,VIIRS,n,1,288.6,4.1,0
39.09723,-0.52447,367,0.6,0.7,2016-01-12,1156,N,VIIRS,l,1,287.8,28.9,0
39.09518,-0.53099,355.8,0.6,0.7,2016-01-12,1156,N,VIIRS,n,1,287.2,20.3,0
39.09623,-0.5308,354.7,0.6,0.7,2016-01-12,1156,N,VIIRS,n,1,289.6,17.7,0
39.09823,-0.5243,348.8,0.6,0.7,2016-01-12,1156,N,VIIRS,n,1,286.1,17.7,0
41.6571,2.42688,367,0.36,0.58,2016-01-12,1156,N,VIIRS,l,1,289,8.5,2
41.65833,2.42565,326.9,0.37,0.58,2016-01-12,1156,N,VIIRS,n,1,287.1,6.5,2
41.65829,2.43117,354.7,0.36,0.58,2016-01-12,1156,N,VIIRS,n,1,288.6,11.3,2
42.41276,-1.63677,343,0.54,0.68,2016-01-12,1157,N,VIIRS,n,1,282.4,6.3,0
42.41502,-1.63892,342.7,0.54,0.68,2016-01-12,1157,N,VIIRS,n,1,281.3,7.8,0
36.36459,-5.40949,332.4,0.44,0.38,2016-01-12,1335,N,VIIRS,n,1,289.1,3.4,0
36.36106,-5.40881,326.1,0.44,0.38,2016-01-12,1335,N,VIIRS,n,1,287.5,3.4,0
40.27744,-1.14846,338.8,0.51,0.49,2016-01-12,1336,N,VIIRS,n,1,286.2,5,0
40.27754,-1.14674,339.4,0.51,0.49,2016-01-12,1336,N,VIIRS,n,1,285.5,4.9,0
41.66072,2.42653,367,0.4,0.6,2016-01-12,1337,N,VIIRS,l,1,287,9.4,2
41.65763,2.42848,367,0.4,0.6,2016-01-12,1337,N,VIIRS,h,1,294.3,15.7,2
41.65513,2.42717,351.8,0.4,0.6,2016-01-12,1337,N,VIIRS,n,1,289.9,9.4,2
41.65909,2.42806,329.9,0.4,0.37,2016-01-13,0154,N,VIIRS,n,1,280,7.7,2
41.31256,1.66371,304.4,0.39,0.36,2016-01-13,0154,N,VIIRS,n,1,278.7,0.9,2
41.40763,1.99838,297,0.39,0.36,2016-01-13,0154,N,VIIRS,n,1,277.1,0.6,2
41.65578,2.42707,313,0.4,0.37,2016-01-13,0154,N,VIIRS,n,1,270.3,7.7,2
43.52212,-5.7298,304.4,0.4,0.44,2016-01-13,0154,N,VIIRS,n,1,272.8,0.4,2
43.53947,-5.82923,337.2,0.41,0.45,2016-01-13,0154,N,VIIRS,n,1,274.2,2.4,2
43.54499,-5.84396,298.4,0.41,0.45,2016-01-13,0154,N,VIIRS,n,1,273.1,0.8,2
43.55469,-5.90503,302.5,0.41,0.45,2016-01-13,0154,N,VIIRS,n,1,274.3,1.1,2
43.55905,-5.72312,302.4,0.4,0.44,2016-01-13,0154,N,VIIRS,n,1,274.4,0.6,2
39.66352,-0.24477,299,0.38,0.36,2016-01-13,0155,N,VIIRS,n,1,281,0.6,2
38.37497,-0.54185,297.4,0.38,0.36,2016-01-13,0155,N,VIIRS,n,1,280,0.5,2
39.43579,-0.77694,310,0.39,0.36,2016-01-13,0155,N,VIIRS,n,1,278.3,1.3,2
36.9668,-1.90476,314.3,0.39,0.36,2016-01-13,0156,N,VIIRS,n,1,283.2,1.8,3
36.17626,-5.42272,301.8,0.49,0.4,2016-01-13,0156,N,VIIRS,n,1,282.2,1.6,3
41.6563,2.42625,336.4,0.61,0.71,2016-01-13,1137,N,VIIRS,n,1,282.9,9.8,2
36.37043,-5.29934,326.8,0.39,0.36,2016-01-13,1316,N,VIIRS,n,1,290.7,2.1,0
36.72382,-4.71037,329.1,0.39,0.36,2016-01-13,1316,N,VIIRS,n,1,288.1,4.2,0
36.72314,-4.71467,341.6,0.39,0.36,2016-01-13,1316,N,VIIRS,n,1,289.8,4.2,0
40.10752,-6.48615,345.7,0.39,0.36,2016-01-13,1317,N,VIIRS,n,1,284.5,3.3,0
37.22044,-3.81362,335,0.38,0.36,2016-01-13,1317,N,VIIRS,n,1,288.4,2.8,0
37.76999,-2.67406,329.1,0.4,0.37,2016-01-13,1317,N,VIIRS,n,1,275.4,2.5,0
39.46958,-6.514,343.6,0.4,0.37,2016-01-13,1317,N,VIIRS,n,1,282.2,2.9,0
40.06246,-6.67479,345.9,0.4,0.37,2016-01-13,1317,N,VIIRS,n,1,286.8,8.3,0
41.65506,2.42831,318,0.43,0.38,2016-01-14,0135,N,VIIRS,n,1,275.9,6.6,2
41.65852,2.42914,342.3,0.43,0.38,2016-01-14,0135,N,VIIRS,n,1,281.3,6.6,2
38.37734,-0.54567,297.6,0.51,0.41,2016-01-14,0136,N,VIIRS,n,1,274.7,0.8,2
41.31275,1.66243,307.2,0.45,0.39,2016-01-14,0136,N,VIIRS,n,1,279.8,1.2,2
37.35844,-6.67312,301.5,0.34,0.56,2016-01-14,0137,N,VIIRS,n,1,275.3,0.6,2
36.96444,-1.90308,299.6,0.56,0.43,2016-01-14,0137,N,VIIRS,n,1,280.1,1.6,3
41.31203,1.66188,297.6,0.48,0.48,2016-01-15,0117,N,VIIRS,n,1,268,0.9,2
41.70899,1.05088,331.4,0.42,0.37,2016-01-15,1240,N,VIIRS,n,1,280.1,2.6,0
43.53828,-5.83048,341.7,0.48,0.48,2016-01-15,1241,N,VIIRS,n,1,278.9,5.8,2
41.65824,2.43013,367,0.39,0.59,2016-01-16,0058,N,VIIRS,h,1,277.2,8.7,2
40.2463,-3.47306,300.9,0.78,0.78,2016-01-16,0058,N,VIIRS,n,1,272.5,1.4,2
40.24572,-3.47324,305.7,0.78,0.78,2016-01-16,0058,N,VIIRS,n,1,272.9,2.4,2
39.56157,-0.32815,307,0.53,0.67,2016-01-16,0058,N,VIIRS,n,1,276.5,1.2,0
41.31065,1.66376,306,0.35,0.57,2016-01-16,0238,N,VIIRS,n,1,275.2,1.3,2
41.49024,-5.00023,301.1,0.51,0.41,2016-01-16,0238,N,VIIRS,n,1,271.1,1.1,0
41.4891,-4.99942,301.7,0.51,0.41,2016-01-16,0238,N,VIIRS,n,1,271.2,1.1,0
41.92339,0.18101,312.6,0.57,0.52,2016-01-16,0238,N,VIIRS,n,1,272,2.2,2
43.53966,-5.83184,296.5,0.44,0.39,2016-01-16,0238,N,VIIRS,n,1,278,1.1,2
41.65444,2.43046,296.2,0.37,0.58,2016-01-16,0238,N,VIIRS,n,1,270,1.3,2
41.65562,2.42617,303,0.37,0.58,2016-01-16,0238,N,VIIRS,n,1,270.5,1.3,2
41.65958,2.43284,309.5,0.37,0.58,2016-01-16,0238,N,VIIRS,n,1,271.4,1.3,2
41.66078,2.42851,324.4,0.37,0.58,2016-01-16,0238,N,VIIRS,n,1,272.8,1.3,2
40.24451,-3.47626,313.3,0.42,0.45,2016-01-16,0239,N,VIIRS,n,1,274.4,2.8,2
38.37533,-0.54348,304.8,0.32,0.55,2016-01-16,0239,N,VIIRS,n,1,278.1,0.8,2
36.17953,-5.42353,299.3,0.41,0.45,2016-01-16,0240,N,VIIRS,n,1,283.7,1.6,3
28.50986,-16.41534,297.5,0.41,0.37,2016-01-16,0243,N,VIIRS,n,1,281.6,0.5,3
28.51329,-16.41487,297,0.41,0.37,2016-01-16,0243,N,VIIRS,n,1,281.8,0.5,3
40.24669,-3.47473,326.5,0.38,0.59,2016-01-16,1221,N,VIIRS,n,1,282.5,2.7,2
41.65732,2.42985,331.2,0.55,0.43,2016-01-16,1221,N,VIIRS,n,1,289.3,9.9,2
40.24543,-3.47397,330.6,0.38,0.59,2016-01-16,1221,N,VIIRS,n,1,283.6,2.9,2
43.54088,-5.83315,339.3,0.4,0.6,2016-01-16,1222,N,VIIRS,n,1,286,4.1,2
43.54058,-5.83469,326.9,0.4,0.6,2016-01-16,1222,N,VIIRS,n,1,285.8,3.5,2
40.24684,-3.47384,328.7,0.41,0.61,2016-01-16,1401,N,VIIRS,n,1,284.6,3.1,2
36.95281,-2.02047,367,0.47,0.64,2016-01-16,1401,N,VIIRS,h,1,292.8,10.1,0
41.65725,2.42594,324.9,0.69,0.74,2016-01-17,0039,N,VIIRS,n,1,268.1,5.3,2
41.65722,2.43471,301.7,0.69,0.74,2016-01-17,0039,N,VIIRS,n,1,267.6,3.2,2
42.23775,-1.76754,314.7,0.44,0.38,2016-01-17,0219,N,VIIRS,n,1,273.2,1.7,0
42.16642,-1.68221,299.8,0.44,0.38,2016-01-17,0219,N,VIIRS,n,1,272.3,0.9,0
42.23429,-1.7687,309.1,0.44,0.38,2016-01-17,0219,N,VIIRS,n,1,272.4,1.4,0
42.30559,-1.8935,295.8,0.43,0.38,2016-01-17,0219,N,VIIRS,n,1,272.8,0.5,0
42.33239,-1.93913,300.2,0.43,0.38,2016-01-17,0219,N,VIIRS,n,1,273.4,1.2,0
42.33582,-1.93796,305.3,0.43,0.38,2016-01-17,0219,N,VIIRS,n,1,272.8,1.6,0
42.33774,-1.94826,329.1,0.43,0.38,2016-01-17,0219,N,VIIRS,n,1,273.1,2.7,0
41.92338,0.17801,327.5,0.52,0.41,2016-01-17,0219,N,VIIRS,n,1,269.6,4.4,2
41.65573,2.42752,339.2,0.44,0.46,2016-01-17,0219,N,VIIRS,n,1,270.4,5.7,2
43.53722,-5.83116,302.8,0.39,0.36,2016-01-17,0219,N,VIIRS,n,1,267.7,0.8,2
43.52563,-5.73034,300.5,0.39,0.36,2016-01-17,0219,N,VIIRS,n,1,268.5,0.6,2
41.64614,-0.7681,299.9,0.48,0.4,2016-01-17,0219,N,VIIRS,n,1,273.9,0.7,2
41.76789,-1.11385,298,0.47,0.39,2016-01-17,0219,N,VIIRS,n,1,272.8,0.8,0
41.30951,1.66109,295,0.41,0.45,2016-01-17,0219,N,VIIRS,n,1,272.6,1.7,2
39.74894,-0.99614,296.9,0.51,0.41,2016-01-17,0220,N,VIIRS,n,1,272.7,1.2,0
40.24337,-3.47399,327.9,0.41,0.37,2016-01-17,0220,N,VIIRS,n,1,276.1,3.6,2
40.54304,-4.5374,296.1,0.39,0.36,2016-01-17,0220,N,VIIRS,n,1,269,0.6,0
40.32891,-1.10265,329,0.49,0.4,2016-01-17,0220,N,VIIRS,n,1,268.9,3.9,0
40.33043,-1.10125,327.5,0.49,0.4,2016-01-17,0220,N,VIIRS,n,1,268.9,3.5,0
41.01256,0.18179,296.4,0.54,0.42,2016-01-17,0220,N,VIIRS,n,1,271.9,0.9,0
41.47558,-1.48812,296.6,0.46,0.39,2016-01-17,0220,N,VIIRS,n,1,271.8,1.2,2
38.97249,-7.07207,304.9,0.39,0.36,2016-01-17,0220,N,VIIRS,n,1,273.8,0.5,0
38.88471,-3.71935,305.4,0.42,0.38,2016-01-17,0220,N,VIIRS,n,1,269.8,1.5,0
38.89403,-3.71155,298,0.42,0.38,2016-01-17,0220,N,VIIRS,n,1,269.9,0.8,0
39.15892,-3.00822,316.9,0.44,0.38,2016-01-17,0220,N,VIIRS,n,1,269.9,2.8,0
39.15873,-3.00644,323,0.44,0.38,2016-01-17,0220,N,VIIRS,n,1,270.5,2.6,0
39.3796,-3.21345,319.9,0.43,0.38,2016-01-17,0220,N,VIIRS,n,1,269.8,2,0
38.95831,-0.58387,299.4,0.55,0.42,2016-01-17,0220,N,VIIRS,n,1,272.4,0.9,0
39.66049,-4.20819,324,0.4,0.37,2016-01-17,0220,N,VIIRS,n,1,270.1,1.5,0
39.66382,-4.20721,297.8,0.4,0.37,2016-01-17,0220,N,VIIRS,n,1,269.9,1.5,0
39.69998,-4.2742,297.6,0.4,0.37,2016-01-17,0220,N,VIIRS,n,1,270.3,1.1,0
39.43607,-0.77742,295.6,0.53,0.42,2016-01-17,0220,N,VIIRS,n,1,274.6,1.2,2
36.96508,-1.903,303.9,0.52,0.41,2016-01-17,0221,N,VIIRS,n,1,278.9,1.3,3
37.3335,-6.51767,295,0.39,0.36,2016-01-17,0221,N,VIIRS,n,1,276.3,0.7,0
36.79698,-2.68125,308,0.48,0.4,2016-01-17,0221,N,VIIRS,n,1,277.9,1.6,0
36.79519,-2.68069,308.7,0.48,0.4,2016-01-17,0221,N,VIIRS,n,1,277.5,1.4,0
36.96601,-1.90356,300.1,0.52,0.41,2016-01-17,0221,N,VIIRS,n,1,279,1.8,3
37.78557,-3.60363,319.5,0.43,0.38,2016-01-17,0221,N,VIIRS,n,1,271.5,1.6,0
37.35986,-5.86313,299.1,0.39,0.36,2016-01-17,0221,N,VIIRS,n,1,278,0.9,2
36.75185,-2.74489,296.4,0.48,0.4,2016-01-17,0221,N,VIIRS,n,1,275.8,1.1,0
36.73166,-2.70042,296.9,0.48,0.4,2016-01-17,0221,N,VIIRS,n,1,275.2,0.4,0
36.71703,-2.66504,296.7,0.49,0.4,2016-01-17,0221,N,VIIRS,n,1,275.8,1.4,3
41.65819,2.42887,339.7,0.61,0.54,2016-01-17,1202,N,VIIRS,n,1,285.2,8.3,2
40.327,-1.11469,327.5,0.62,0.54,2016-01-17,1342,N,VIIRS,n,1,282.6,5.3,0
43.34486,-8.43505,311.5,0.45,0.47,2016-01-18,0200,N,VIIRS,n,1,280.5,1.2,2
43.34446,-8.43652,315.9,0.45,0.47,2016-01-18,0200,N,VIIRS,n,1,280.5,1.6,2
38.79298,-6.32969,367,0.38,0.36,2016-01-18,1323,N,VIIRS,l,1,286,6.8,0
37.47647,-6.00226,340.7,0.38,0.36,2016-01-18,1323,N,VIIRS,n,1,289.5,6.8,0
39.75931,-0.20244,325.9,0.39,0.44,2016-01-18,1323,N,VIIRS,n,1,291,2.6,0
38.79559,-6.3349,367,0.38,0.36,2016-01-18,1323,N,VIIRS,l,1,286.3,4.5,0
38.79626,-6.33051,347,0.38,0.36,2016-01-18,1323,N,VIIRS,n,1,285.9,4.5,0
37.21271,-3.72913,330.7,0.4,0.37,2016-01-18,1323,N,VIIRS,n,1,292.3,1.4,0
41.6585,2.42716,337.4,0.55,0.51,2016-01-18,1324,N,VIIRS,n,1,283.2,7.2,2
43.5254,-5.73032,325.2,0.4,0.37,2016-01-18,1325,N,VIIRS,n,1,285.4,2.3,2
43.53968,-5.83158,329.5,0.4,0.37,2016-01-18,1325,N,VIIRS,n,1,286,3,2
43.53948,-5.82958,300.6,0.58,0.52,2016-01-19,0141,N,VIIRS,n,1,269.8,1,2
39.43475,-0.77775,304.9,0.46,0.39,2016-01-19,0142,N,VIIRS,n,1,277.2,1,2
41.31214,1.66268,316.5,0.41,0.37,2016-01-19,0142,N,VIIRS,n,1,277.8,1.8,2
36.96487,-1.90418,297.7,0.48,0.4,2016-01-19,0143,N,VIIRS,n,1,280.5,1,3
36.96633,-1.90518,307.6,0.48,0.4,2016-01-19,0143,N,VIIRS,n,1,281.7,1.8,3
36.96855,-1.9035,295.3,0.48,0.4,2016-01-19,0143,N,VIIRS,n,1,280.8,1,3
37.29121,-3.31544,328.5,0.41,0.37,2016-01-19,1304,N,VIIRS,n,1,280.3,2.8,0
41.65853,2.43082,328.8,0.49,0.4,2016-01-19,1305,N,VIIRS,n,1,287.4,4.7,2
43.5394,-5.83137,331.5,0.41,0.37,2016-01-19,1306,N,VIIRS,n,1,280.2,4.8,2
41.65786,2.43049,323.9,0.56,0.43,2016-01-20,0123,N,VIIRS,n,1,269.2,4.3,2
36.96654,-1.90408,300.6,0.55,0.51,2016-01-20,0124,N,VIIRS,n,1,280.7,1.6,3
41.65597,2.42986,314.8,0.74,0.76,2016-01-20,0303,N,VIIRS,n,1,271,2.5,2
41.6567,2.43662,304.9,0.74,0.76,2016-01-20,0303,N,VIIRS,n,1,271.1,1.4,2
41.6597,2.43095,328.8,0.38,0.36,2016-01-20,1246,N,VIIRS,n,1,288.2,3,2
40.27297,-1.15171,330.2,0.45,0.39,2016-01-20,1246,N,VIIRS,n,1,286.6,4.9,0
41.65901,2.42637,326.2,0.38,0.36,2016-01-20,1246,N,VIIRS,n,1,287.7,3,2
42.29568,1.21066,327.9,0.39,0.36,2016-01-20,1246,N,VIIRS,n,1,283.8,5.7,0
42.42871,2.06198,326.9,0.38,0.36,2016-01-20,1246,N,VIIRS,n,1,276.9,4.5,0
42.42941,2.0666,338.2,0.38,0.36,2016-01-20,1246,N,VIIRS,n,1,276.3,6.4,0
41.74426,-1.16925,333,0.43,0.38,2016-01-20,1246,N,VIIRS,n,1,283.7,3.6,0
